ds001_id,spotify_id,song,artist,release,duration_ms,popularity,danceability,energy,key,mode,valence,tempo,genres,tags,lang,matched_event_count,interaction_count_sum,preference_weight_sum,preference_weight_max,source_types,spotify_track_ids,interaction_types
J6B2XXyqh2snCI6N,3498wF96LsgVgMkGmJzJOC,When I'm Small,Phantogram,2009,249067,56.000000,0.646000,0.758000,10,1,0.424000,91.998000,"electronic,electronic","poptron,trip-hop,indie,electronic,trip-hop,electronic,indie",en,1,10,1.000000,1.000000,top_tracks,3y1EzRl5UEQxxd1f6Bv2aN,history
J789kUUp5rKnN9zE,57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,The Verve,1997,357267,75.000000,0.356000,0.917000,9,1,0.518000,171.176000,"britpop,rock","britpop,90s,alternative,rock,indie,british",en,1,10,1.000000,1.000000,top_tracks,57iDDD9N9tTWe75x6qhStw,history
JBDciNNHPYybi7dF,4K3RZJ8sWPbv0IedcnEfw6,Fourth of July,Sufjan Stevens,2015,279316,53.000000,0.441000,0.104000,6,0,0.156000,120.266000,"folk,singer-songwriter,folk,singer-songwriter","folk,indie,heartbreaking,singer-songwriter,indie,folk,singer-songwriter",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,5Qnrgqy1pAm9GyNQOgyVFz,history
JC4K22IQkKbeD7qg,63T7DJ1AFDD6Bn8VzG6JE8,Paint It Black,The Rolling Stones,1966,202267,74.000000,0.469000,0.800000,5,0,0.591000,158.716000,"classic rock,rock,classic rock,rock","classic rock,rock,60s,the rolling stones,british,classic rock,rock,60s",en,2,25,2.500000,1.500000,top_tracks,63T7DJ1AFDD6Bn8VzG6JE8,history
JHClTH4nuCqYK0wm,6RJ4x0nkKtUPNC5mOfiJYT,Catamaran,Allah-Las,2012,212986,50.000000,0.564000,0.846000,4,0,0.696000,122.035000,garage rock,"garage rock,surf,psych,fip",en,1,10,1.000000,1.000000,top_tracks,4H0KLsPpr5atperrHGfz3x,history
JHJusOYsaL3zLGtA,1dXUp8QkH4bkxUr4pOYvld,Everloving,Moby,1999,205573,34.000000,0.521000,0.338000,4,0,0.232000,83.817000,"electronic,ambient,electronic,ambient","chillout,electronic,ambient,instrumental,electronic,ambient,chillout",INTRUMENTAL,1,10,1.000000,1.000000,top_tracks,3KdNyeEZPSND2Eii1O2lNf,history
JLJS9OAC2UnkSSUO,60rIdEPDrzyLiLC0icp3xz,Flower,Moby,2008,206293,48.000000,0.686000,0.610000,7,1,0.766000,80.567000,"electronic,soundtrack","electronic,chillout,moby,alternative,soundtrack",en,1,10,1.000000,1.000000,top_tracks,0jpk88zk40MjQ63ljrq7V2,history
JOmGUPAUjElCpzUb,1bSpwPhAxZwlR2enJJsv7U,No Surprises,Radiohead,1997,229120,67.000000,0.255000,0.393000,5,1,0.118000,76.426000,"alternative rock,rock","alternative,alternative rock,radiohead,rock,indie",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,10nyNJ6zNy2YVYLrcwLccB,history
JP0Ezi39foLp3I8M,0qqRNnwh86N1XBV94GVgQN,SimpsonWave1995,FrankJavCee,2016,142603,46.000000,0.660000,0.359000,3,0,0.653000,170.076000,"electronic,vaporwave","electronic,retrowave,vaporwave,simpsonwave",INTRUMENTAL,1,10,1.000000,1.000000,top_tracks,0qqRNnwh86N1XBV94GVgQN,history
JTe4O8jE5AfV8Ppo,1Q2fYlSdwuutWj3QplhY9q,Riot,Three Days Grace,2006,207587,66.000000,0.185000,0.948000,8,1,0.316000,196.578000,"alternative rock,rock,hard rock","alternative rock,rock,hard rock,three days grace,alternative",en,1,10,1.000000,1.000000,top_tracks,5eALoO9RRACvoxvLKF9zt4,history
Jcoule2iddCkTjfE,7fRvtXvJMpGfTLdF0M09a1,Talking in Your Sleep,The Romantics,1983,235093,58.000000,0.720000,0.967000,9,0,0.977000,129.766000,"new wave,pop,rock","80s,new wave,pop,rock",en,1,10,1.000000,1.000000,top_tracks,1LVDyF6lGAPQGiL09X9m01,history
JgeeHLWk1zvmVYTo,3DNRdudZ2SstnDCVKFdXxG,Moonlight Sonata,Ludwig van Beethoven,2007,315427,62.000000,0.184000,0.005270,1,0,0.151000,170.612000,classical,"classical,piano,beethoven,instrumental",INTRUMENTAL,2,16,1.600000,1.000000,saved_tracks|top_tracks,3DNRdudZ2SstnDCVKFdXxG,history
JlNOAIXRmRm5cyil,4Na0siMtWOW9pJoWJ1Ponv,Exit Music (for a Film),Radiohead,1997,267187,61.000000,0.293000,0.276000,7,1,0.196000,121.603000,"alternative rock,rock","alternative,alternative rock,melancholy,rock,radiohead,sad",en,2,25,2.500000,1.500000,top_tracks,0z1o5L7HJx562xZSATcIpY,history
JlfSEFOyxMZ8v1U5,7F02x6EKYIQV3VcTaTm7oN,Hey You,Pink Floyd,1979,278441,64.000000,0.588000,0.301000,0,1,0.190000,112.458000,"progressive rock,classic rock,psychedelic rock,rock,progressive rock,psychedelic rock,classic rock","progressive rock,classic rock,psychedelic rock,rock,pink floyd,progressive rock,psychedelic rock,classic rock",en,1,10,1.000000,1.000000,top_tracks,7F02x6EKYIQV3VcTaTm7oN,history
K01Mxf5XW4k9jAIt,0hCB0YR03f6AmQaHbwWDe8,Whole Lotta Love,Led Zeppelin,1969,333893,73.000000,0.412000,0.902000,9,1,0.422000,89.740000,"classic rock,hard rock,rock","classic rock,hard rock,rock,70s,led zeppelin",en,1,10,1.000000,1.000000,top_tracks,0hCB0YR03f6AmQaHbwWDe8,history
K1HscSosu2LAfq59,53MLlxLRavqZnoOfzzaVI0,Neglect,Mr.Kitty,2014,216147,25.000000,0.604000,0.861000,7,0,0.638000,130.029000,"electronic,synthpop,new wave,post-punk","electronic,synthpop,new wave,goth,american,post-punk",en,1,10,1.000000,1.000000,top_tracks,3aE27Z5DDaeTcBQjTnsUMo,history
K3XPiN69md8ss0N5,3ssX20QT5c3nA9wk78V1LQ,Ambitionz az a Ridah,2Pac,1996,278387,74.000000,0.801000,0.908000,2,1,0.805000,87.279000,"rap,west coast rap","hip-hop,rap,gangsta rap,2pac,west coast rap",en,1,10,1.000000,1.000000,top_tracks,5g9lS8deSIxItFBmZRC4vN,history
K9q7m4Fqz6nAh8uq,19gEmPjfqSZT0ulDRfjl0m,Hot N*gga,Bobby Shmurda,2014,194561,68.000000,0.794000,0.510000,9,1,0.180000,167.879000,rap,"hip-hop,rap,party,american,trap,niggaz",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,19gEmPjfqSZT0ulDRfjl0m,history
KAUyXbLAuVeKPHZl,4tmwiN9YU7xMjh2hoqcVuI,Taro,alt-J,2012,305981,54.000000,0.356000,0.480000,5,1,0.283000,171.790000,indie rock,"alternative,indie,indie rock,10s",en,1,10,1.000000,1.000000,top_tracks,3R0aGgSQNVSPk0hDLTGwS3,history
KLgyNINS1nq7SYAW,4yugZvBYaoREkJKtbG08Qr,Take It Easy,Eagles,1972,211578,73.000000,0.575000,0.670000,7,1,0.740000,139.191000,"classic rock,rock,country","classic rock,70s,rock,eagles,country",en,2,25,2.500000,1.500000,top_tracks,4yugZvBYaoREkJKtbG08Qr,history
KYG1wtKKwnG682cF,0HEmnAUT8PHznIAAmVXqFJ,Faith - Remastered,George Michael,1987,193200,71.000000,0.887000,0.480000,11,1,0.607000,95.846000,"pop,soul","extra cheese,catchy af,pop,80s,soul",en,1,10,1.000000,1.000000,top_tracks,0HEmnAUT8PHznIAAmVXqFJ,history
KZOjRyaVBPrGHAnx,6QewNVIDKdSl8Y3ycuHIei,Even Flow,Pearl Jam,1991,292581,72.000000,0.394000,0.944000,10,0,0.265000,105.338000,"grunge,rock,alternative rock","grunge,rock,alternative rock,90s",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,6QewNVIDKdSl8Y3ycuHIei,history
KeGhQaWgApmKiJSN,0KDaN0HL3TcJVTbXlQCEsS,Torn,Natalie Imbruglia,1998,244667,64.000000,0.575000,0.886000,5,1,0.608000,96.308000,"pop,rock","pop,female vocalists,90s,australian,rock",en,3,35,3.500000,1.500000,top_tracks,1Jaah2tmN9Hv81A87KZ1MU|3APayTEWiUl9Ssep4BOXR2,history
KguTteL3tOdobHH3,6ifbPf9vldlIJwYKrBFktx,Just For Now,Imogen Heap,2005,180558,37.000000,0.443000,0.367000,3,1,0.469000,149.888000,electronic,"lush,female vocalists,chillout,electronic,indie",en,1,10,1.000000,1.000000,top_tracks,64kEBCPbeV06af3omyh1Ju,history
KjZd6Cm43t68hLvl,4Bj7sPp72rZs5xZb8Z1RtP,I Don't Really Mind,Tame Impala,2010,225893,45.000000,0.454000,0.839000,11,1,0.257000,137.099000,"psychedelic rock,rock,indie rock","psychedelic rock,psychedelic,rock,indie rock",en,1,10,1.000000,1.000000,top_tracks,0j0majKoNlF7GkwA8xNQHG,history
KjyNXRt29XbOv7V8,1lpLrlyweOShEKXT1bpcDd,Looking Out For You,Joy Again,2015,179499,45.000000,0.682000,0.900000,9,1,0.937000,100.721000,"soft rock,garage rock,rock","soft rock,garage rock,rock,indie",en,2,25,2.500000,1.500000,top_tracks,3jfZ9M23l0L7RxzYMTgBTv,history
KmTnRGkWmFkYqOcF,2JI71GHwq2LN8mtq3iCLYo,CoCo,O.T. Genasis,2014,239574,61.000000,0.886000,0.628000,8,1,0.178000,119.906000,rap,"rap,trap,trap rap,favorites 2014",en,1,10,1.000000,1.000000,top_tracks,2JI71GHwq2LN8mtq3iCLYo,history
KnHQRMCoX2mWx7Uj,6grtIVjVPuZWup0fIXF900,Gimme Tha Power,Molotov,1997,250640,43.000000,0.704000,0.661000,1,0,0.615000,80.867000,"latin,rock,rock en espanol","latin,90s,rock,hip-hop,rock en espanol,mexican",es,1,10,1.000000,1.000000,top_tracks,5fmBlyRUBpxLktz7Gw4Stl,history
KwG7d3rndL0hUKHp,6UDsXXPcmbCwXRlNp8s1wT,Kingston,Faye Webster,2018,202653,55.000000,0.730000,0.355000,10,0,0.559000,142.143000,"folk,singer-songwriter","indie,folk,singer-songwriter",en,2,25,2.500000,1.500000,top_tracks,5WbfFTuIldjL9x7W6y5l7R,history
L2OBrPwbO2hupXEc,4cS2HQ6jK80vqdY9ofpztx,She Wolf,Shakira,2009,188867,60.000000,0.865000,0.690000,7,1,0.868000,121.983000,pop,"pop,dance,shakira,sexy,female vocalists",en,1,6,0.600000,0.600000,saved_tracks,4cS2HQ6jK80vqdY9ofpztx,history
L3wRkS7GSoXs5SVX,1kDWRREI28eCvDpJvSRd9b,All the Love in the World,The Corrs,2000,240680,51.000000,0.461000,0.695000,2,1,0.309000,179.609000,pop,"pop,irish,the corrs",en,2,25,2.500000,1.500000,top_tracks,1kDWRREI28eCvDpJvSRd9b,history
L4lGOjfg9lTLXh3U,5UWwZ5lm5PKu6eKsHAGxOk,Everlong,Foo Fighters,1997,250547,73.000000,0.412000,0.882000,11,0,0.356000,158.066000,"rock,alternative rock,rock,alternative rock,grunge","rock,alternative rock,90s,alternative,foo fighters,rock,alternative rock,grunge",en,2,25,2.500000,1.500000,top_tracks,5UWwZ5lm5PKu6eKsHAGxOk,history
L76yXbX4hMnIwhiE,3U4isOIWM3VvDubwSI3y7a,All of Me,John Legend,2013,269560,81.000000,0.422000,0.264000,8,1,0.331000,119.930000,pop,"rnb,pop,2014,love,r&amp;b",en,2,25,2.500000,1.500000,top_tracks,3U4isOIWM3VvDubwSI3y7a,history
LB2ETNbmphEzXBKd,61mWefnWQOLf90gepjOCb3,Duality,Slipknot,2004,252613,73.000000,0.354000,0.982000,4,0,0.194000,143.772000,"metal,nu metal,alternative metal","metal,nu metal,alternative metal,slipknot",en,1,10,1.000000,1.000000,top_tracks,61mWefnWQOLf90gepjOCb3,history
LGPnswByWn3ESi3u,3kI53wyLSN0XwLntUcgCQ1,New York's Not My Home,Jim Croce,1972,188307,40.000000,0.510000,0.435000,9,1,0.656000,131.232000,"folk,singer-songwriter","folk,70s,singer-songwriter,jim croce",en,3,50,5.000000,2.500000,top_tracks,5vFmEDQivD8FNOOushB70i,history
LH70VIradki18t0B,3AUpYeScJOpYf8psTIz62l,Lord Is It Mine - 2010 Remastered,Supertramp,1979,250187,46.000000,0.424000,0.261000,9,1,0.207000,75.742000,"classic rock,progressive rock,rock,pop","classic rock,progressive rock,rock,70s,pop",en,2,25,2.500000,1.500000,top_tracks,3AUpYeScJOpYf8psTIz62l,history
LIARNjTtGb7yHivK,0uxSUdBrJy9Un0EYoBowng,20 Min,Lil Uzi Vert,2017,220587,70.000000,0.773000,0.750000,8,0,0.783000,123.426000,"rap,hip hop","rap,hip hop,hip-hop,trap,lil uzi vert",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,0uxSUdBrJy9Un0EYoBowng,history
LLfFLFkxgCxlkP4P,1GeNWyZtCHbcp3ZWp8GTOO,The Lady in Red,Chris de Burgh,1986,256173,70.000000,0.548000,0.294000,10,1,0.491000,76.698000,"pop,soft rock","80s,romantic,pop,soft rock,love",en,2,20,2.000000,1.000000,top_tracks,1GeNWyZtCHbcp3ZWp8GTOO|5Hcl1reJnHIfJBbCcglaKR,history
LNz20W3npgeBSPNJ,0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,1977,257800,76.000000,0.828000,0.492000,0,1,0.789000,120.151000,"classic rock,rock,blues,pop","classic rock,rock,70s,blues,pop",en,3,50,5.000000,2.500000,top_tracks,0ofHAoxe9vBkTCp2UQIavz,history
LQHfBCMB76kykskl,58lcznIKSNlOVdmklrPA99,Science,System of a Down,2001,162667,53.000000,0.503000,0.849000,0,1,0.512000,89.328000,"alternative metal,metal,rock","alternative metal,metal,rock,alternative",en,1,10,1.000000,1.000000,top_tracks,58lcznIKSNlOVdmklrPA99,history
LSlXU7NYPeRz4THO,3GpbwCm3YxiWDvy29Uo3vP,Right Round,Flo Rida,2009,204640,69.000000,0.720000,0.672000,7,1,0.705000,124.986000,"hip hop,rap","hip hop,dance,hip-hop,rap,flo rida",en,1,10,1.000000,1.000000,top_tracks,3GpbwCm3YxiWDvy29Uo3vP,history
LXceiUY7PECR4GYm,2knr7ikPt4l7bk92qS4ZXW,Heal,Loreen,2012,214133,52.000000,0.518000,0.679000,11,0,0.106000,132.146000,"pop,eurovision","female vocalists,swedish,alternative,rnb,pop,swedish,eurovision",en,1,10,1.000000,1.000000,top_tracks,2knr7ikPt4l7bk92qS4ZXW,history
LatpzJsSTXLlrsvV,1AWQoqb9bSvzTjaLralEkT,Rock Your Body,Justin Timberlake,2002,267267,69.000000,0.891000,0.714000,4,0,0.818000,100.972000,pop,"pop,dance,rnb,justin timberlake",en,2,25,2.500000,1.500000,top_tracks,1AWQoqb9bSvzTjaLralEkT,history
LddxFra3eYoXPfiX,0TlLq3lA83rQOYtrqBqSct,Nonstop,Drake,2018,238614,81.000000,0.912000,0.412000,7,1,0.422000,154.983000,rap,"rap,hip-hop,drake",en,2,25,2.500000,1.500000,top_tracks,0TlLq3lA83rQOYtrqBqSct,history
Lgp5AVjugeDHWp3q,0rlfGg5Ym6J9AA97ah7voH,Suspirium,Thom Yorke,2018,201768,57.000000,0.473000,0.217000,1,0,0.441000,151.002000,soundtrack,"piano,soundtrack,british,fip",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,4Y1igB1GDncJvt7ezbV3cW,history
LhXbUFqojEVPw1m1,58yFroDNbzHpYzvicaC0de,Peace Piece,Bill Evans,1959,404160,54.000000,0.464000,0.026600,0,1,0.065900,132.973000,"jazz,jazz piano","jazz,jazz piano,piano,bill evans",INTRUMENTAL,1,10,1.000000,1.000000,top_tracks,58yFroDNbzHpYzvicaC0de,history
LkpZOWQt3SGE01IR,285pBltuF7vW8TeWk8hdRR,Lucid Dreams,Juice WRLD,2018,239836,84.000000,0.511000,0.566000,6,0,0.218000,83.903000,"hip hop,rap,rap","hip hop,american,trap,rap,rnb,hip-hop,cloud rap,rap",en,1,10,1.000000,1.000000,top_tracks,285pBltuF7vW8TeWk8hdRR,history
Lm1lBPHIoKVQTx82,5zH710lFSLtkHbMkslLDjR,Dreamboat Annie,Heart,1975,293440,63.000000,0.427000,0.459000,9,0,0.383000,129.878000,"classic rock,rock","classic rock,70s,female vocalists,heart,rock",en,4,56,5.600000,2.500000,saved_tracks|top_tracks,5zH710lFSLtkHbMkslLDjR,history
LmYZjUdYPlBrAoQj,3GQmoKZvsd2P3G5OJLAZCp,DLZ,TV on the Radio,2008,228707,46.000000,0.598000,0.885000,8,0,0.598000,87.914000,"experimental,indie rock","indie,experimental,trip-hop,breaking bad,indie rock",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,6La3P2zp9KaW1d35hwm0Xh|6QsrI9SzvWHRoccdaNeBDN,history
LnwO98D96QcntAjT,6RJK553YhstRzyKA4mug09,The Letter,The Box Tops,1967,112800,60.000000,0.638000,0.428000,9,0,0.901000,139.434000,"classic rock,rock","60s,oldies,classic rock,rock",en,1,10,1.000000,1.000000,top_tracks,6RJK553YhstRzyKA4mug09,history
LrB4BWs6UCF9DVLQ,6KIKRz9eSTXdNsGUnomdtW,Straight Outta Compton,N.W.A,1988,258688,66.000000,0.833000,0.874000,8,1,0.414000,102.866000,"rap,west coast rap,hip hop","gangsta rap,hip-hop,rap,west coast rap,hip hop,old school",en,1,10,1.000000,1.000000,top_tracks,6KIKRz9eSTXdNsGUnomdtW,history
M1zYSBJ9jyiGWE0m,5B37ocpk2zxeZL1lq5F6ui,One Thing Leads To Another,The Fixx,1983,199827,53.000000,0.786000,0.943000,5,0,0.964000,136.754000,"new wave,rock,pop","80s,new wave,rock,pop",en,1,10,1.000000,1.000000,top_tracks,5B37ocpk2zxeZL1lq5F6ui,history
M7WDgVe36ucHqpcl,6E1YebXpPPtujMUljDNlOo,Kerosene,Crystal Castles,2012,192000,39.000000,0.438000,0.539000,8,1,0.075700,166.649000,"electronic,experimental,new rave,electro","electronic,experimental,new rave,indie,electro",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,2K70ZV0Ls65Kkj0WUEfHlz|6E1YebXpPPtujMUljDNlOo,history
ME9AVNcYwpF1WPYG,30qVCFYKBtAENjTIBA8FPZ,The River of Dreams,Billy Joel,1993,247627,57.000000,0.631000,0.749000,7,1,0.437000,89.646000,"pop,rock,classic rock","pop,rock,classic rock,80s,billy joel,90s",en,3,50,5.000000,2.500000,top_tracks,30qVCFYKBtAENjTIBA8FPZ,history
MEZP2LLTsJFJrBLq,5xEM5hIgJ1jjgcEBfpkt2F,Let Go,Avril Lavigne,2002,244507,75.000000,0.585000,0.776000,5,1,0.427000,77.987000,pop rock,"pop rock,avril lavigne,let go,songs are like time machines",en,2,25,2.500000,1.500000,top_tracks,5xEM5hIgJ1jjgcEBfpkt2F,history
MGvV5k36pm92ZI6v,2wXioTynVwrEWYRv6R6vEj,Void,The Neighbourhood,2018,203667,61.000000,0.534000,0.582000,5,1,0.346000,84.183000,pop,"indie,pop,alternative,the neighbourhood,2018 single",en,1,10,1.000000,1.000000,top_tracks,2wXioTynVwrEWYRv6R6vEj,history
MHsjV1WqZlvw886d,09CtPGIpYB4BrO8qb1RGsF,Sorry,Justin Bieber,2015,200787,77.000000,0.605000,0.768000,0,0,0.414000,100.209000,"pop,dancehall","pop,party,dancehall,love at first listen",en,3,50,5.000000,2.500000,top_tracks,09CtPGIpYB4BrO8qb1RGsF,history
MINRhAZrwe8LnJ7d,6fg1xaDxkuQVJjwrgjx837,Once Upon a Time in the West,Dire Straits,1979,325267,37.000000,0.678000,0.656000,9,0,0.906000,146.560000,"rock,classic rock,classic rock,rock","rock,classic rock,guitar,dire straits,80s,classic rock,rock,80s",en,2,25,2.500000,1.500000,top_tracks,0vlCOzte4bru0gK74lfUIJ,history
MJd3OIpSb5QKifLB,4fXGWiVhlOLdhwRDP6pIFG,Lemon Tree,Fools Garden,1995,191027,70.000000,0.663000,0.475000,1,1,0.644000,143.175000,"pop,soft rock,rock,pop,rock,soft rock","90s,pop,soft rock,rock,german,pop,rock,soft rock",en,1,10,1.000000,1.000000,top_tracks,2epbL7s3RFV81K5UhTgZje,history
MLiHPWT9keEd62vN,3s3oiCHAHLWmKZUYk1ozJG,Get on Top,Red Hot Chili Peppers,1999,198067,52.000000,0.573000,0.994000,4,0,0.416000,114.563000,"rock,funk rock,alternative rock,funk","rock,funk rock,alternative rock,funk,alternative",en,1,10,1.000000,1.000000,top_tracks,0GcWf1Cc4ixN35D3O9VdcP,history
MM0UMiFxtLd1HNKZ,6fHS0zmDdDKktklfaqojaF,Unchained,Van Halen,1981,209206,51.000000,0.528000,0.875000,1,1,0.479000,136.830000,"hard rock,rock,classic rock","hard rock,rock,classic rock,80s",en,1,10,1.000000,1.000000,top_tracks,6fHS0zmDdDKktklfaqojaF,history
MVdLRZiR3M35J4b0,1zB4vmk8tFRmM9UULNzbLB,Thunder,Imagine Dragons,2017,187147,83.000000,0.605000,0.822000,0,1,0.288000,167.997000,"indie pop,pop,electropop","indie pop,alternative,pop,electropop,riverdale",en,1,10,1.000000,1.000000,top_tracks,1zB4vmk8tFRmM9UULNzbLB,history
MgTqfM2q3l0nJ2Jp,5QmdK8QFbY8TLVKPuJzexD,DARK BEACH,PASTEL GHOST,2015,222000,24.000000,0.534000,0.919000,7,1,0.153000,130.030000,"witch house,electronic,synthpop,dream pop","witch house,electronic,synthpop,dream pop",en,1,10,1.000000,1.000000,top_tracks,7fqjWHXf330QwnfaAWB2Dr,history
MhH8vHBuDfzPQG4b,3A9vIxzGBjEfqmDK7H9exS,Pyramid Song,Radiohead,2001,288733,56.000000,0.127000,0.335000,11,0,0.068600,77.078000,"alternative rock,rock","alternative,alternative rock,beautiful,radiohead,piano,rock",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,55q3Ro66yXWi9rsEddeEN4,history
MiwYaGCls6PW4BLm,1IAiDrvZCOx8AHlNZGY5yU,Your Possible Pasts,Pink Floyd,1983,266303,39.000000,0.442000,0.152000,7,1,0.201000,135.819000,"progressive rock,classic rock,psychedelic rock,rock","progressive rock,classic rock,psychedelic rock,rock",en,1,10,1.000000,1.000000,top_tracks,1IAiDrvZCOx8AHlNZGY5yU,history
MkpFpgCVOx5KH86p,7h2yhVxcZOGyQdOwD4Hu8J,I Want to Break Free,Queen,1984,258013,63.000000,0.793000,0.428000,4,1,0.582000,108.942000,"classic rock,rock,glam rock","classic rock,rock,80s,queen,glam rock",en,1,10,1.000000,1.000000,top_tracks,7iAqvWLgZzXvH38lA06QZg,history
Mo7zU60JlJCVl7at,1ATZfYmZOcm24vl5oQtPdC,"Roots, Rock, Reggae",Bob Marley & The Wailers,1976,218400,54.000000,0.855000,0.473000,11,0,0.682000,139.175000,"reggae,roots reggae","reggae,bob marley,roots reggae",en,2,16,1.600000,1.000000,saved_tracks|top_tracks,1j3ANZgokEc0jKztEDV34l,history
MthYVqJWWZGhsTv9,6FRwDxXsvSasw0y2eDArsz,Sunshine of Your Love,Cream,1967,250000,70.000000,0.684000,0.481000,2,1,0.784000,115.078000,"classic rock,rock","classic rock,60s,blues rock,rock,psychedelic",en,1,10,1.000000,1.000000,top_tracks,6FRwDxXsvSasw0y2eDArsz,history
MwnVtpCds5ncb4zO,2xLMifQCjDGFmkHkpNLD9h,SICKO MODE,Travis Scott,2018,312820,84.000000,0.834000,0.730000,8,1,0.446000,155.008000,"rap,hip hop","rap,hip hop,hip-hop,american",en,1,6,0.600000,0.600000,saved_tracks,2xLMifQCjDGFmkHkpNLD9h,history
N3NgbW7GRmCSq7em,754kgU5rWscRTfvlsuEwFp,Kiss Me,Sixpence None the Richer,1997,208680,74.000000,0.526000,0.749000,3,1,0.421000,99.982000,"pop,rock","pop,90s,female vocalists,love,rock",en,2,25,2.500000,1.500000,top_tracks,754kgU5rWscRTfvlsuEwFp,history
N9s1AgD8t85a6Fp3,60mItLdFl6xkYc1sAjlZlf,In This Shirt,The Irrepressibles,2009,334987,53.000000,0.310000,0.484000,9,1,0.038000,79.863000,chamber pop,"melancholic,masterpiece,chamber pop,magiczne",en,3,31,3.100000,1.500000,saved_tracks|top_tracks,14QX1ckbDIhqetvu5VZ3cP,history
NB1WV5meJ08E9EhN,6LxSe8YmdPxy095Ux6znaQ,Headlines,Drake,2011,235987,69.000000,0.636000,0.566000,6,0,0.425000,151.894000,"rap,hip hop","rap,hip-hop,2011,hip hop",en,2,25,2.500000,1.500000,top_tracks,6LxSe8YmdPxy095Ux6znaQ,history
NCD8XAG4Q0Nbyr0l,7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,Queen,1975,354320,75.000000,0.397000,0.396000,3,1,0.227000,142.913000,"hard rock,classic rock,progressive rock,rock","hard rock,classic rock,progressive rock,rock",en,4,60,6.000000,2.500000,top_tracks,2OBofMJx94NryV2SK8p8Zf|4u7EnebtmKWzUH433cf5Qv,history
NDs6bfERIUeP6nkc,1dEy9Pl81QopSxNsPxXQxv,Stay,Rihanna,2012,240707,63.000000,0.619000,0.324000,9,0,0.096500,111.927000,pop,"pop,rnb,rihanna",en,1,10,1.000000,1.000000,top_tracks,2Yy0FsAV2I5VXU4xpph2WN,history
NH4vTKclgyLaA6F5,500h8jAdr7LvzzXlm1qxtK,Magic,Pilot,2009,186333,54.000000,0.394000,0.589000,9,0,0.727000,203.176000,"pop,rock,classic rock","70s,pop,rock,classic rock,oldies",en,1,6,0.600000,0.600000,saved_tracks,500h8jAdr7LvzzXlm1qxtK,history
NISgBJHfzsIfrJp3,68rcszAg5pbVaXVvR7LFNh,Reckoning Song (One Day),Asaf Avidan & The Mojos,2012,215187,58.000000,0.826000,0.668000,3,0,0.534000,118.990000,"rock,singer-songwriter,blues,folk,singer-songwriter,rock","rock,indie,singer-songwriter,blues,folk,singer-songwriter,indie,rock",en,1,10,1.000000,1.000000,top_tracks,68rcszAg5pbVaXVvR7LFNh,history
NNH9ImbH7f6jsdl0,5N720bYInxSsiUDvBOLM3C,What's a Girl to Do,Fatima Yamaha,2015,446510,54.000000,0.808000,0.521000,8,1,0.765000,120.021000,"electronic,electro","electronic,electro,electro-funk,synth",INTRUMENTAL,2,16,1.600000,1.000000,saved_tracks|top_tracks,5N720bYInxSsiUDvBOLM3C,history
NPOsbL3fobizZyEs,29FNeqjOV2kPWGS55qhtGB,"Money, Money, Money",ABBA,2008,186787,54.000000,0.756000,0.741000,9,0,0.691000,120.445000,"pop,disco","pop,abba,70s,disco",en,2,20,2.000000,1.000000,top_tracks,29FNeqjOV2kPWGS55qhtGB|3lKN03PDeBnXZS7sDukRBt,history
NRmwGslYl8hmp0FA,2KVwlelhxKUy8LVV6JypH3,Push,Matchbox Twenty,1996,238667,69.000000,0.420000,0.672000,6,1,0.476000,168.019000,"rock,alternative rock,pop","rock,90s,alternative,alternative rock,pop,matchbox twenty",en,1,10,1.000000,1.000000,top_tracks,2KVwlelhxKUy8LVV6JypH3,history
NZ6xUwPS4UDNEnQu,5mvKuE9Lf9ARVXVXA32kK9,Price Tag,Jessie J,2011,223053,58.000000,0.638000,0.831000,5,1,0.685000,175.038000,pop,"pop,jessie j,female vocalists,awesome",en,3,50,5.000000,2.500000,top_tracks,2fTsFCKRFQ5M0igJgabnLA|6tl840rz5kY1ybVjv1jre2,history
NfSfEoxJmTd2T2Aj,3DBVtnyVhc0WGT51K28TC9,Movin' Out (Anthony's Song),Billy Joel,2001,207907,52.000000,0.675000,0.811000,2,0,0.844000,133.894000,"classic rock,rock,pop,singer-songwriter","classic rock,rock,70s,pop,singer-songwriter",en,4,59,5.877778,2.777778,saved_tracks|top_tracks,16GUMo6u3D2qo9a19AkYct,history
