rank,track_id,lead_genre,matched_genres,matched_tags,final_score,danceability_similarity,danceability_contribution,energy_similarity,energy_contribution,valence_similarity,valence_contribution,tempo_similarity,tempo_contribution,duration_ms_similarity,duration_ms_contribution,key_similarity,key_contribution,mode_similarity,mode_contribution,lead_genre_similarity,lead_genre_contribution,genre_overlap_similarity,genre_overlap_contribution,tag_overlap_similarity,tag_overlap_contribution
2362,18cf4TEPx5Ym7JQJ,pop,pop,indie|pop,0.455404,0.938373,0.037535,0.0,0.0,0.0,0.0,0.0,0.0,0.433948,0.008679,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.22767,0.066024
2363,w9TziXJXoGtdBGNp,pop,pop,pop,0.45539,0.12504,0.005002,0.019687,0.000591,0.89492,0.026848,0.547816,0.016434,0.764982,0.0153,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2364,SvUMtPxJ1Pzu6W6M,pop,pop,dance|pop,0.45536,0.0,0.0,0.0,0.0,0.951747,0.028552,0.655251,0.019658,0.0,0.0,0.024619,0.000492,0.0,0.0,1.0,0.29,0.210486,0.050517,0.228072,0.066141
2365,nfBz6UwyoUVOe3pg,pop,pop|singer-songwriter,pop|singer-songwriter,0.455262,0.26504,0.010602,0.0,0.0,0.0,0.0,0.0,0.0,0.984718,0.019694,0.0,0.0,0.26491,0.002649,1.0,0.29,0.275166,0.06604,0.22854,0.066277
2366,CATzYvrVlTXoKhVM,pop,pop,pop,0.455253,0.828293,0.033132,0.480313,0.014409,0.461587,0.013848,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2367,fAMuKHdqqsD3AJLu,pop,pop,pop,0.455209,0.44504,0.017802,0.679687,0.020391,0.771747,0.023152,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2368,auKbov134jaLZ5Bk,pop,pop,pop,0.455193,0.0,0.0,0.35302,0.010591,0.0,0.0,0.883949,0.026518,0.701382,0.014028,0.642048,0.012841,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2369,hbVBbwWyFaiJZm1m,pop,pop|electronic,pop|electronic,0.455159,0.208293,0.008332,0.0,0.0,0.0,0.0,0.0,0.0,0.952218,0.019044,0.024619,0.000492,0.0,0.0,1.0,0.29,0.285511,0.068523,0.237132,0.068768
2370,q8edGEC19uM3oxLa,pop,pop|electronic,pop|dance|electronic,0.455135,0.0,0.0,0.0,0.0,0.32508,0.009752,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.285511,0.068523,0.290384,0.084211
2371,NTpk1x5UFH1yBMvb,pop,pop|hip hop,pop|dance,0.455128,0.0,0.0,0.32698,0.009809,0.01492,0.000448,0.552149,0.016564,0.529618,0.010592,0.0,0.0,0.26491,0.002649,1.0,0.29,0.245521,0.058925,0.228072,0.066141
2372,Ze022A3pHrXmgzP9,pop,pop,pop,0.45512,0.99496,0.039798,0.0,0.0,0.0,0.0,0.715251,0.021458,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2373,mQQexN2jZzGa3WCD,pop,pop,pop|dance,0.45512,0.0,0.0,0.579687,0.017391,0.748253,0.022448,0.0,0.0,0.431152,0.008623,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.228072,0.066141
2374,J4IE1dKL7swenCvG,pop,pop,pop,0.455116,0.718373,0.028735,0.71302,0.021391,0.0,0.0,0.0,0.0,0.556285,0.011126,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2375,mJPkXSSMZiEODyvJ,pop,pop,pop,0.455103,0.0,0.0,0.793647,0.023809,0.728253,0.021848,0.519384,0.015582,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2376,SF8YPpRwm6aBQ0e5,pop,pop|rap,pop,0.455091,0.0,0.0,0.953647,0.028609,0.781587,0.023448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29,0.259734,0.062336,0.17482,0.050698
2377,L89KdLkgC5ih0Hdx,pop,pop,pop,0.455066,0.728293,0.029132,0.593647,0.017809,0.0,0.0,0.0,0.0,0.713048,0.014261,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2378,SlUFONU7rj8Vtad3,pop,pop,pop|indie,0.455064,0.86504,0.034602,0.233647,0.007009,0.0,0.0,0.0,0.0,0.345585,0.006912,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.22767,0.066024
2379,c1ZRDE2iOcKOt2Ov,pop,pop,pop,0.455053,0.888293,0.035532,0.26698,0.008009,0.588253,0.017648,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2380,P199O8Cxp8TGyW0Y,pop,pop,70s|pop,0.455037,0.0,0.0,0.239687,0.007191,0.0,0.0,0.393851,0.011816,0.933482,0.01867,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.25584,0.074194
2381,VYQsy7195vC6KNBF,pop,pop,pop,0.455032,0.828293,0.033132,0.253647,0.007609,0.0,0.0,0.752816,0.022584,0.0,0.0,0.024619,0.000492,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2382,JydKY73CKh2U0v4l,pop,pop,pop,0.455025,0.428293,0.017132,0.519687,0.015591,0.68508,0.020552,0.0,0.0,0.394315,0.007886,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2383,oTiz5jIDgsoHTv4J,pop,pop,pop,0.454986,0.0,0.0,0.620313,0.018609,0.688253,0.020648,0.817149,0.024514,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2384,GntFJlqMwBie6NEU,pop,pop,pop,0.454982,0.891707,0.035668,0.420313,0.012609,0.0,0.0,0.0,0.0,0.0,0.0,0.642048,0.012841,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2385,aiRsd8GU3DoULM0y,pop,pop|electronic,pop|electronic|dance,0.454976,0.20504,0.008202,0.046353,0.001391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.285511,0.068523,0.290384,0.084211
2386,9mpEHl3RtJe54ddN,pop,pop|electronic,pop|electronic,0.454949,0.0,0.0,0.833647,0.025009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.285511,0.068523,0.237132,0.068768
2387,3qk0rY9aNdLczF1w,pop,pop,pop,0.454893,0.0,0.0,0.726353,0.021791,0.0,0.0,0.883882,0.026516,0.126518,0.00253,0.642048,0.012841,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2388,Aa7u5kNJARfdLKdS,pop,pop|rap,pop,0.454891,0.791707,0.031668,0.0,0.0,0.0,0.0,0.584651,0.01754,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.259734,0.062336,0.17482,0.050698
2389,JMGOiPytSYQp7vk6,pop,pop,pop|alternative,0.454891,0.36504,0.014602,0.846353,0.025391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.247352,0.071732
2390,RU1CLHwJbUQB3of6,pop,pop,pop,0.45489,0.841627,0.033665,0.0,0.0,0.0,0.0,0.543949,0.016318,0.552148,0.011043,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2391,iQE9b8bpvnCJnSid,pop,pop,pop|dance,0.45489,0.458373,0.018335,0.0,0.0,0.908253,0.027248,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.228072,0.066141
2392,r35SDDM3Lp2151I1,pop,pop|electronic,pop|electronic,0.454865,0.0,0.0,0.0,0.0,0.261587,0.007848,0.026282,0.000788,0.814452,0.016289,0.0,0.0,0.26491,0.002649,1.0,0.29,0.285511,0.068523,0.237132,0.068768
2393,VrcuQyq4bKCHc54l,pop,pop,pop,0.454856,0.671707,0.026868,0.01302,0.000391,0.411747,0.012352,0.801016,0.02403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2394,3coayvvZZrTign4o,pop,pop,pop,0.454816,0.32504,0.013002,0.0,0.0,0.348253,0.010448,0.714451,0.021434,0.803385,0.016068,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2395,WsRtVm6sDpTg47Ow,pop,pop,pop,0.454816,0.32504,0.013002,0.0,0.0,0.348253,0.010448,0.714451,0.021434,0.803385,0.016068,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2396,vBCwR85858uuX7os,pop,pop,pop,0.454805,0.928293,0.037132,0.0,0.0,0.21492,0.006448,0.544482,0.016334,0.183782,0.003676,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2397,Evdw7UL2gxUcwFdn,pop,pop|electronic,pop|electronic,0.454779,0.0,0.0,0.01302,0.000391,0.81492,0.024448,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.285511,0.068523,0.237132,0.068768
2398,U4Dd15nWh3NA7sWN,pop,pop,pop|dance,0.454758,0.14504,0.005802,0.61302,0.018391,0.0,0.0,0.547082,0.016412,0.217685,0.004354,0.024619,0.000492,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.228072,0.066141
2399,VqLEsiOCBDGO9ZwE,pop,pop,pop|dance,0.454758,0.14504,0.005802,0.61302,0.018391,0.0,0.0,0.547082,0.016412,0.217685,0.004354,0.024619,0.000492,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.228072,0.066141
2400,gNxuWElThzgfAXYs,pop,pop,pop,0.454747,0.901627,0.036065,0.0,0.0,0.0,0.0,0.487549,0.014626,0.0,0.0,0.642048,0.012841,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2401,FUlv0fsSPriyk1qx,pop,pop,pop,0.454736,0.73496,0.029398,0.353647,0.010609,0.0,0.0,0.236051,0.007082,0.796985,0.01594,0.024619,0.000492,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2402,iw21Bo1VYYCT6n7A,pop,pop,pop|indie,0.454735,0.68504,0.027402,0.159687,0.004791,0.44508,0.013352,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.22767,0.066024
2403,2nftOXfDTM1UKgUz,pop,pop,pop,0.454708,0.0,0.0,0.246353,0.007391,0.69492,0.020848,0.0,0.0,0.938952,0.018779,0.691285,0.013826,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2404,KXAtJr2JgxiaBFGV,pop,pop,pop|80s,0.454681,0.0,0.0,0.953647,0.028609,0.0,0.0,0.383651,0.01151,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.246193,0.071396
2405,xazkDfAE27rLxxiz,pop,pop,pop,0.454674,0.718373,0.028735,0.0,0.0,0.181587,0.005448,0.682016,0.02046,0.440818,0.008816,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2406,94ZnZpGPvcS2E81V,pop,pop|rap,pop,0.454657,0.398373,0.015935,0.31302,0.009391,0.788253,0.023648,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.259734,0.062336,0.17482,0.050698
2407,1qnueg0yZx0FuYR1,pop,pop,dance|pop,0.454641,0.0,0.0,0.246353,0.007391,0.60508,0.018152,0.748016,0.02244,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.228072,0.066141
2408,H9MDNtVqpRiiKrvm,pop,pop,pop,0.454631,0.811707,0.032468,0.69302,0.020791,0.0,0.0,0.0,0.0,0.375385,0.007508,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2409,YE26qZtDjCKoqacR,pop,pop,indie|pop,0.454608,0.481627,0.019265,0.279687,0.008391,0.531747,0.015952,0.0,0.0,0.090518,0.00181,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.22767,0.066024
2410,gUX1MKICXcuW8Q87,pop,pop,pop,0.454606,0.038373,0.001535,0.539687,0.016191,0.0,0.0,0.912251,0.027368,0.782382,0.015648,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2411,UJagupUoheXbVDIK,pop,pop,pop,0.454605,0.75496,0.030198,0.206353,0.006191,0.811747,0.024352,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2412,8NKEEgfKevc4WTEt,pop,pop,pop,0.454563,0.0,0.0,0.346353,0.010391,0.728253,0.021848,0.948682,0.02846,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2413,2miK4vEQrIwr05Is,pop,pop,pop|80s|alternative,0.454558,0.21496,0.008598,0.0,0.0,0.091747,0.002752,0.0,0.0,0.380615,0.007612,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.318725,0.09243
2414,LG16DD3N6BaBL6TH,pop,pop,pop,0.454537,0.918373,0.036735,0.0,0.0,0.0,0.0,0.748949,0.022468,0.073482,0.00147,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2415,6MJUf3eYEgsWDERA,pop,pop,pop,0.45449,0.0,0.0,0.626353,0.018791,0.0,0.0,0.826318,0.02479,0.984718,0.019694,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2416,UWJv76tDwMW6Wu8Z,pop,pop,pop,0.454435,0.798373,0.031935,0.0,0.0,0.30508,0.009152,0.649451,0.019484,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2417,wzbAkeaXLlMc71Zt,pop,pop,indie|pop,0.454423,0.218373,0.008735,0.260313,0.007809,0.0,0.0,0.0,0.0,0.924852,0.018497,0.642048,0.012841,0.0,0.0,1.0,0.29,0.210486,0.050517,0.22767,0.066024
2418,1X4DzGL1ayhFjWhK,pop,pop|folk,pop,0.454402,0.16504,0.006602,0.47302,0.014191,0.611747,0.018352,0.0,0.0,0.639715,0.012794,0.0,0.0,0.26491,0.002649,1.0,0.29,0.246318,0.059116,0.17482,0.050698
2419,Xre28wx0lV2Almde,pop,pop,pop,0.454386,0.16504,0.006602,0.660313,0.019809,0.798413,0.023952,0.426949,0.012808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2420,TjodKAmQhydtoVEE,pop,pop,pop|dance,0.454385,0.681627,0.027265,0.0,0.0,0.201587,0.006048,0.480482,0.014414,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.228072,0.066141
2421,1Yfyk8H2Qu4Cf3Ex,pop,pop,pop|dance,0.454378,0.628293,0.025132,0.0,0.0,0.561587,0.016848,0.0,0.0,0.286985,0.00574,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.228072,0.066141
2422,g7xS94DtySz45Jr0,pop,pop|electronic,pop|electronic,0.454351,0.50504,0.020202,0.140313,0.004209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.285511,0.068523,0.237132,0.068768
2423,4ebHYXL1SKYghcbt,pop,pop,pop,0.454343,0.548293,0.021932,0.0,0.0,0.0,0.0,0.699518,0.020986,0.878052,0.017561,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2424,xBw3xVdquphPOW5s,pop,pop|folk,pop,0.454339,0.948293,0.037932,0.0,0.0,0.0,0.0,0.0,0.0,0.697185,0.013944,0.0,0.0,0.26491,0.002649,1.0,0.29,0.246318,0.059116,0.17482,0.050698
2425,SCjo0gqG58heO6AD,pop,pop,pop,0.454292,0.36504,0.014602,0.706353,0.021191,0.081587,0.002448,0.827851,0.024836,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2426,s7oHREVqYFKndltC,pop,pop,pop,0.454279,0.48504,0.019402,0.41302,0.012391,0.521587,0.015648,0.432482,0.012974,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2427,3vUe7GJkww72mKWH,pop,pop,pop,0.454264,0.0,0.0,0.640313,0.019209,0.901587,0.027048,0.0,0.0,0.015852,0.000317,0.691285,0.013826,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2428,e7mmfsHpJ1bmAojH,pop,pop,pop,0.454264,0.0,0.0,0.640313,0.019209,0.901587,0.027048,0.0,0.0,0.015852,0.000317,0.691285,0.013826,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2429,9KhrEgWAcXIhEDyY,pop,pop|electronic,pop|dance|electronic,0.454261,0.058373,0.002335,0.026353,0.000791,0.191747,0.005752,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.285511,0.068523,0.290384,0.084211
2430,hRPFhmqd2Bjvr15N,pop,pop,indie|pop,0.454255,0.541627,0.021665,0.0,0.0,0.0,0.0,0.504318,0.01513,0.545948,0.010919,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.22767,0.066024
2431,LvcaYA51dFoLdoRf,pop,pop,pop,0.454232,0.668293,0.026732,0.0,0.0,0.0,0.0,0.781784,0.023454,0.484518,0.00969,0.024619,0.000492,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2432,naBznemZneCgKsiL,pop,pop,dance|pop,0.454225,0.398373,0.015935,0.0,0.0,0.971747,0.029152,0.082651,0.00248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.228072,0.066141
2433,LRJLccs7He7mmSDl,pop,pop,pop,0.454217,0.79496,0.031798,0.633647,0.019009,0.0,0.0,0.076549,0.002296,0.494952,0.009899,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2434,0koaTDoMnH69u7cI,pop,pop,pop,0.45416,0.698373,0.027935,0.420313,0.012609,0.658413,0.019752,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2435,pshNFhdwqqBCrou0,pop,pop,pop,0.454147,0.941627,0.037665,0.0,0.0,0.0,0.0,0.753949,0.022618,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2436,QL6zmgx5zbnlYQIv,pop,pop,pop|80s,0.454125,0.248293,0.009932,0.346353,0.010391,0.301587,0.009048,0.0,0.0,0.0,0.0,0.642048,0.012841,0.0,0.0,1.0,0.29,0.210486,0.050517,0.246193,0.071396
2437,VQ3CM9WRobTJvaEx,pop,pop,pop|indie,0.454122,0.22504,0.009002,0.63302,0.018991,0.0,0.0,0.0,0.0,0.846952,0.016939,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.22767,0.066024
2438,jRooqlOjWkeriBRe,pop,pop,pop,0.454097,0.711707,0.028468,0.47302,0.014191,0.0,0.0,0.585784,0.017574,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2439,Y8OJlnLgBxmJi8bD,pop,pop,pop|dance,0.454083,0.968293,0.038732,0.0,0.0,0.0,0.0,0.0,0.0,0.434652,0.008693,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.228072,0.066141
2440,zLmQInG6fB7pLHVa,pop,pop,pop,0.454083,0.53496,0.021398,0.0,0.0,0.0,0.0,0.826616,0.024798,0.833618,0.016672,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2441,4dVvejYrNUlW3lfY,pop,pop,indie|pop|dance,0.454045,0.0,0.0,0.0,0.0,0.0,0.0,0.980384,0.029412,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.280922,0.081467
2442,8i8AHbAPplXV7xER,pop,pop,pop,0.454034,0.511707,0.020468,0.0,0.0,0.92508,0.027752,0.0,0.0,0.597482,0.01195,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2443,YBr0lXglwp7Pv78g,pop,pop,dance|pop,0.454032,0.458373,0.018335,0.566353,0.016991,0.401587,0.012048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.228072,0.066141
2444,tzpXiIYf6EeS89Ws,pop,pop,pop,0.454027,0.70504,0.028202,0.73302,0.021991,0.0,0.0,0.0,0.0,0.498518,0.00997,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2445,EJOTgf211Hz3Bzby,pop,pop,pop|dance,0.454007,0.631707,0.025268,0.19302,0.005791,0.0,0.0,0.543016,0.01629,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.228072,0.066141
2446,C2k0xagkquEUbDW0,pop,pop,pop|alternative,0.453992,0.74504,0.029802,0.0,0.0,0.0,0.0,0.0,0.0,0.597048,0.011941,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.247352,0.071732
2447,qrw7wrcV12ewfUCB,pop,pop,pop,0.453989,0.761627,0.030465,0.0,0.0,0.0,0.0,0.440282,0.013208,0.822585,0.016452,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2448,634a03kiMHnkNDmA,pop,pop,pop,0.453983,0.89496,0.035798,0.0,0.0,0.0,0.0,0.438118,0.013144,0.0,0.0,0.691285,0.013826,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2449,zSvhwIk5J1ywHd0C,pop,pop,dance|pop,0.453949,0.761627,0.030465,0.0,0.0,0.0,0.0,0.560882,0.016826,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.228072,0.066141
2450,5ofxCzzWTz7y6opK,pop,pop,pop,0.453936,0.338373,0.013535,0.293647,0.008809,0.131747,0.003952,0.914718,0.027442,0.316718,0.006334,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2451,U16bf9LZRFx0wFYJ,pop,pop,pop,0.453936,0.0,0.0,0.0,0.0,0.541587,0.016248,0.893784,0.026814,0.850518,0.01701,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2452,XD4MsKOuEImt1Gnw,pop,pop,pop|alternative,0.453883,0.12504,0.005002,0.446353,0.013391,0.10508,0.003152,0.581318,0.01744,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.247352,0.071732
2453,fo1H40LvsK9gx0L8,pop,pop,pop,0.453875,0.0,0.0,0.700313,0.021009,0.451747,0.013552,0.508584,0.015258,0.0,0.0,0.642048,0.012841,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2454,zt59ShBTEHYZFphD,pop,pop|singer-songwriter,pop|singer-songwriter,0.45384,0.321627,0.012865,0.533647,0.016009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.275166,0.06604,0.22854,0.066277
2455,mkMIX5h5mG6PZR5v,pop,pop,pop,0.453805,0.908293,0.036332,0.78698,0.023609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2456,hMYFmEZqyCnO64ZF,pop,pop|folk,pop,0.453804,0.861627,0.034465,0.0,0.0,0.0,0.0,0.317718,0.009532,0.475048,0.009501,0.024619,0.000492,0.0,0.0,1.0,0.29,0.246318,0.059116,0.17482,0.050698
2457,3X19nJCes6SWOibS,pop,pop,pop,0.453789,0.758373,0.030335,0.01302,0.000391,0.0,0.0,0.888682,0.02666,0.259385,0.005188,0.0,0.0,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2458,q59vBFq6xRNnxyje,pop,pop,pop|dance|80s,0.453785,0.0,0.0,0.0,0.0,0.0,0.0,0.445851,0.013376,0.520218,0.010404,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.299445,0.086839
2459,KXeIqQOfeed6ZzwS,pop,pop,pop,0.453751,0.958373,0.038335,0.0,0.0,0.718413,0.021552,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2460,BsohDKrzkP619zz0,pop,pop,pop,0.453738,0.821627,0.032865,0.900313,0.027009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2461,EBB7mUheKyVbv6OI,pop,pop,pop|dance,0.453733,0.211707,0.008468,0.319687,0.009591,0.0,0.0,0.950816,0.028524,0.0,0.0,0.024619,0.000492,0.0,0.0,1.0,0.29,0.210486,0.050517,0.228072,0.066141
2462,ypKZ5ZqXnqye1qxY,pop,pop,pop,0.453701,0.0,0.0,0.0,0.0,0.441587,0.013248,0.906251,0.027188,0.970052,0.019401,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2463,WNfVTi3uUnFG0yMG,pop,pop,pop,0.453693,0.911707,0.036468,0.020313,0.000609,0.758413,0.022752,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2464,QKUnXnhNn9VIoiBL,pop,pop|rap|electronic,pop|electronic,0.453681,0.0,0.0,0.106353,0.003191,0.0,0.0,0.379318,0.01138,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.29,0.334759,0.080342,0.237132,0.068768
2465,V1eVVstozYkgeXdr,pop,pop,pop,0.453669,0.451707,0.018068,0.31302,0.009391,0.201587,0.006048,0.876616,0.026298,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2466,BjXSDfpihIhzuiUU,pop,pop,pop|indie,0.453646,0.581627,0.023265,0.706353,0.021191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.22767,0.066024
2467,NNMRcM4ZVtz9Pj6p,pop,pop,pop,0.453632,0.551707,0.022068,0.34698,0.010409,0.981587,0.029448,0.0,0.0,0.0,0.0,0.024619,0.000492,0.0,0.0,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2468,1lDLaCoewcyeUlXu,pop,pop,pop,0.453589,0.231707,0.009268,0.713647,0.021409,0.968253,0.029048,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
2469,O86aW6A9TS6QbvoR,pop,pop,pop,0.45358,0.851707,0.034068,0.0,0.0,0.85492,0.025648,0.0,0.0,0.0,0.0,0.0,0.0,0.26491,0.002649,1.0,0.29,0.210486,0.050517,0.17482,0.050698
