id,spotify_id,artist,song,album_name,release,duration_ms,popularity,danceability,energy,key,mode,valence,tempo,tags,genres,lang,track_id
7aMCCvQeKELVkiU6,5uZ8C0HMOiwGo1ud8tYSTe,Parri$,Nasty,VICIOUS,2016,185364,29.000000,0.778000,0.838000,1,1,0.456000,101.008000,pop,pop,en,7aMCCvQeKELVkiU6
7aNKvMVA2jhklAAg,16AFbRYIdpesOleGTKClHs,Linkin Park,Mark the Graves,The Hunting Party,2014,305013,42.000000,0.442000,0.925000,9,1,0.196000,134.940000,"nu metal,rock,rock,nu metal,alternative rock","nu metal,rock,rock,nu metal,alternative rock",en,7aNKvMVA2jhklAAg
7aT4wAtdRwI9fmkw,2WMRd3xAb9FwXopCRNWDq1,SBTRKT,Wildfire,SBTRKT,2011,201000,57.000000,0.835000,0.481000,0,0,0.340000,139.581000,"electronic,dubstep","electronic,dubstep",en,7aT4wAtdRwI9fmkw
7adj3hGRw5VZlhRD,2qXicQG06oT0ijKBznpgQv,Ruel,Younger,Younger,2018,222320,73.000000,0.745000,0.477000,11,0,0.454000,136.055000,"pop,indie,indie pop,alternative","pop,indie pop",en,7adj3hGRw5VZlhRD
7akSfjzHQgcukVpt,1w7eNekZsyrLw99oygfDs4,Tove Styrke,Sway,Sway,2018,210773,53.000000,0.755000,0.694000,8,1,0.531000,120.058000,"indie pop,swedish,electropop,pop","indie pop,electropop,pop",en,7akSfjzHQgcukVpt
7ay4Yo9iEO1w4m5y,3hsQebweXZ1YMkNhH2jJ5k,Kero Kero Bonito,The Open Road,Swimming/The Open Road,2019,199498,33.000000,0.680000,0.608000,2,1,0.599000,119.998000,"pop,electropop,bitpop,british,bubblegum bass,japanese","pop,electropop",en,7ay4Yo9iEO1w4m5y
7bkpgHoicnR96Oxv,0xAOmpRlrqsr0afkC3NzVU,M83,OK Pal,"Hurry Up, We're Dreaming",2011,238120,35.000000,0.532000,0.898000,6,1,0.237000,105.973000,"electronic,shoegaze,indie,french","electronic,shoegaze",en,7bkpgHoicnR96Oxv
7bxGfnh2vhvVelTy,209m5TJTSbrgzZ93DmkJ22,With Confidence,Waterfall,Better Weather,2016,282481,37.000000,0.715000,0.684000,8,1,0.059000,127.990000,"pop punk,alternative rock,punk","pop punk,alternative rock,punk",en,7bxGfnh2vhvVelTy
7c1ThATBXpSfmhOC,16FbHwKRPjfCgdyJAoAlKW,Kylie Minogue,Falling,Golden,2018,180667,47.000000,0.576000,0.894000,1,1,0.922000,113.144000,"pop,dance,sensual,lush,expansive,sleek",pop,en,7c1ThATBXpSfmhOC
7c28gm2ZOTaiUgUh,4ocWbLDO5ASGSNjlb56sCK,Baths,Abscond,Romaplasm,2017,274583,18.000000,0.698000,0.636000,9,1,0.623000,120.040000,"2017,electronic,glitch-hop,ambient,lo-fi","electronic,ambient,lo-fi",en,7c28gm2ZOTaiUgUh
7c4q93fc1bTDRyip,4recY65yweLVdYXXFpyvLD,Nina Nesbitt,Align,Peroxide (Deluxe),2013,238107,24.000000,0.562000,0.321000,2,1,0.175000,108.042000,"pop,folk,female vocalists,british,scottish,nina nesbitt","pop,folk",en,7c4q93fc1bTDRyip
7cKkXrT2vfACQIfW,7MdXTKqSN9YUdadjbLalIN,I Know Leopard,Landmine,Love Is A Landmine,2019,223934,36.000000,0.594000,0.547000,2,1,0.072800,111.972000,"indie,indie pop,pop,australian","indie pop,pop",en,7cKkXrT2vfACQIfW
7cmL4aVmxVjVTRzZ,4TmWpGMAmWReP5Dbv4Rt7K,Exitmusic,Passage,Passage,2012,187400,38.000000,0.378000,0.455000,9,0,0.110000,131.932000,"indie,electronic,alternative,american,dream pop,giusychevola e che ama","electronic,dream pop",en,7cmL4aVmxVjVTRzZ
7dBIZWl3l42ShIAY,7HjNOz8Y7H7uSySXuHNg1Y,Breaking Benjamin,Ashes of Eden,Dark Before Dawn,2015,293640,60.000000,0.241000,0.534000,3,1,0.277000,159.974000,"rock,easy listening","rock,easy listening",en,7dBIZWl3l42ShIAY
7dCRdJI812Xq9MgK,36z1LIYCGN1wS0brEVMN7c,Crystal Fighters,No Man,Cave Rave,2013,222533,15.000000,0.607000,0.701000,9,1,0.234000,136.010000,"indie,folk,indie pop","folk,indie pop",en,7dCRdJI812Xq9MgK
7dDD0zOBtSStQCfO,3c9ntOTHEs8VjLVtq49KpK,MS MR,BTSK,Secondhand Rapture,2013,205227,32.000000,0.615000,0.474000,5,1,0.139000,110.025000,"indie,alternative,dream pop,electronic","dream pop,electronic",en,7dDD0zOBtSStQCfO
7dHR24fFxClLWPGS,3t40W5kFgs4jQKtdRMxUwK,Shawn Mendes,Stitches (MTV Unplugged),MTV Unplugged,2017,263920,54.000000,0.505000,0.329000,0,1,0.374000,140.977000,"pop,canadian,folk,acoustic,male vocalists","pop,folk",en,7dHR24fFxClLWPGS
7dJOAGsNphljj6h4,2VWaX5BNrwyqt12RmwgM4E,Doja Cat,Down Low,Amala (Deluxe Version),2019,211093,43.000000,0.556000,0.745000,6,0,0.442000,141.252000,"hino,sounds like 90s video game,rnb,pop,rap","pop,rap",en,7dJOAGsNphljj6h4
7dQCAf9VmvDXrOky,4pYdpFI56zOyOWmbz1SsgH,Enter Shikari,Shinrin-yoku,The Spark,2017,255547,37.000000,0.543000,0.540000,8,1,0.317000,95.015000,"electronic,hardcore,alternative rock,emo,post-hardcore,electronic rock","electronic,hardcore,alternative rock,emo,post-hardcore,electronic rock",en,7dQCAf9VmvDXrOky
7dQOP7UU9glIRHpO,4hTctq4PxrW9qrX1tCDdTR,The Regrettes,Poor Boy,Poor Boy,2018,195722,41.000000,0.606000,0.704000,0,1,0.686000,106.960000,"punk,punk rock,female vocalists,rock","punk,rock",en,7dQOP7UU9glIRHpO
7doRHDMcQiJDhcwP,1eB0W0AxR4eSeMZUeiM0U3,Brendan Maclean,Tectonic,funbang1,2016,196405,20.000000,0.540000,0.922000,4,1,0.522000,114.953000,"electronic,american,2015 single",electronic,en,7doRHDMcQiJDhcwP
7e40Bh9P3w8ik5NS,1NpW5kyvO4XrNJ3rnfcNy3,Flo Rida,Wild Ones (feat. Sia),Wild Ones,2012,232947,72.000000,0.608000,0.860000,5,0,0.437000,127.075000,"dance,pop,hip-hop,party",pop,en,7e40Bh9P3w8ik5NS
7eZIv9tGKTrIj2Lb,3DKpA54hrFIdPN6AtL9HXa,Lady Gaga,Again Again,A Star Is Born Soundtrack (Without Dialogue),2018,281235,70.000000,0.450000,0.335000,7,1,0.250000,109.908000,"pop,dance,lady gaga,female vocalists",pop,en,7eZIv9tGKTrIj2Lb
7emd1InjqxZ32WB2,2YViVpnIw13z3vr1YdG2A4,Guster,Don't Go,Look Alive,2019,216600,34.000000,0.548000,0.722000,5,1,0.604000,99.927000,"indie,alternative,alternative rock,indie rock,rock","alternative rock,indie rock,rock",en,7emd1InjqxZ32WB2
7fHR2wG8RROn4Jpt,5HLgWshtlxbzGgADBZGMDt,Onuka,Look,ONUKA,2014,217410,19.000000,0.803000,0.644000,1,0,0.836000,116.899000,"electronic,look,folktronic,onuka",electronic,en,7fHR2wG8RROn4Jpt
7fJqTEXO6HfiMX4O,7rTs2pNrBzOExmZKSByHbE,Mika,Underwater,The Origin Of Love (Deluxe),2012,188853,40.000000,0.258000,0.644000,5,1,0.277000,91.959000,"pop,british",pop,en,7fJqTEXO6HfiMX4O
7fWhKMXtTnJ01BeE,1QfWxQAXmKJHmtoexNQw4B,The Pretty Reckless,Dear Sister,Going To Hell (Deluxe Edition),2014,56053,28.000000,0.313000,0.396000,8,0,0.241000,144.377000,"this should be fucking longer,rock,alternative rock,rock,alternative,female vocalists","rock,alternative rock,rock",en,7fWhKMXtTnJ01BeE
7fhs1zzQx5nsFdlu,6BYxcunaItPgAWBdmokB3c,Celldweller,Too Many Tears,Offworld (Deluxe Edition),2017,382100,34.000000,0.520000,0.654000,1,0,0.105000,114.932000,"rock,metal,electronic,industrial metal,industrial rock","rock,metal,electronic,industrial metal,industrial rock",en,7fhs1zzQx5nsFdlu
7frDS2BPJGKZVU8I,1eVXmyWx6J8p8VhPj9nluu,Kelly Rowland,Down for Whatever,Here I Am,2011,233573,29.000000,0.765000,0.921000,2,1,0.475000,127.967000,"dance,electronic",electronic,en,7frDS2BPJGKZVU8I
7g8U57o3SMyYjniM,4mArBIy1VuvJCKjbsqUm9E,Family of the Year,St. Croix,Loma Vista,2012,215560,32.000000,0.512000,0.870000,2,1,0.751000,143.873000,"rock,uplifting,cool,summer,sunshine,beach",rock,en,7g8U57o3SMyYjniM
7gASlUoOka0k7RB1,6p4Z5e4lQvCPQDjzrrD2TB,Angus & Julia Stone,Baudelaire,Snow,2017,254160,34.000000,0.623000,0.607000,6,1,0.445000,118.059000,"2017,folk,indie,acoustic,australian,singer-songwriter","folk,singer-songwriter",en,7gASlUoOka0k7RB1
7gCWrLi5R7KVVvUH,59FC22eN2Syt9bbv2d6393,Death Cab for Cutie,Black Sun,Kintsugi,2015,289160,51.000000,0.608000,0.642000,2,1,0.608000,87.703000,"alternative,2015 single,alternative rock,best of 2015",alternative rock,en,7gCWrLi5R7KVVvUH
7gIsPhy1lgic3OIv,0ACfTkwX7aaTOxq7EeRrPm,JoJo,Clovers.,Mad Love. (Deluxe),2016,204185,34.000000,0.612000,0.763000,9,0,0.362000,126.924000,"pop,why on earth is this just a bonus track music,why on earth is this just a bonus track",pop,en,7gIsPhy1lgic3OIv
7gREcvboJICSdDU4,4c37fNeMZH98oIqGYVGF0o,The Midnight,Memories,Endless Summer,2016,379100,42.000000,0.540000,0.662000,2,1,0.075300,112.980000,"synthwave,synthpop,electronic,retrowave","synthpop,electronic",en,7gREcvboJICSdDU4
7gX9pTS3XtakU2ZQ,0On7IYdqadzOwwCv4bGli9,adult mom,J Station,Soft Spots,2017,152380,23.000000,0.612000,0.630000,10,1,0.791000,80.496000,"love,like a lot,folk,lo-fi,indie pop","folk,lo-fi,indie pop",en,7gX9pTS3XtakU2ZQ
7gert3pkSVNILsgJ,2kv7wSssRJhQ6WgcXqdqg0,Ocean Alley,The Comedown,The Comedown,2017,285692,53.000000,0.721000,0.448000,11,0,0.549000,125.894000,"rock,psychedelic rock,psychedelic,reggae,australia,australian","rock,psychedelic rock,reggae",en,7gert3pkSVNILsgJ
7gnDxbWEHjWz1l7Z,5g6r204IsxvFYFy9WUSB19,Panda Bear,Selfish Gene,Panda Bear Meets The Grim Reaper,2015,305107,24.000000,0.706000,0.636000,0,1,0.598000,119.951000,"experimental,folk,indie,electronic","experimental,folk,electronic",en,7gnDxbWEHjWz1l7Z
7hH0uXxkWSMn5bsA,21a1k8q3DJtsF8GorRfcL8,Sickick,Mind Games,Mind Games,2017,258353,51.000000,0.690000,0.453000,9,1,0.348000,84.992000,"hiphop,rap,hip hop,electronic,dance,hip-hop","rap,hip hop,electronic",en,7hH0uXxkWSMn5bsA
7hKdh85WgKXmGXhW,6Y5UjVjX65AwIGVJGkZTnA,Danny Brown,Way Up Here (feat. Ab-Soul),Old,2013,156716,24.000000,0.763000,0.731000,1,1,0.623000,135.994000,"hip-hop,rap,alternative hip-hop,edm","rap,edm",en,7hKdh85WgKXmGXhW
7hLyUHHrRRhwyg4D,31VGFMoY3pkwkmPJ9Y3jH2,Vérité,Control,Somewhere in Between,2017,189360,29.000000,0.542000,0.746000,0,1,0.544000,99.787000,"indie pop,indie,electropop,synthpop,pop,electronic","indie pop,electropop,synthpop,pop,electronic",en,7hLyUHHrRRhwyg4D
7hi2NlQ5fpf7GiWV,0MhCb3iakymVqQIOeYPSUf,Gavin DeGraw,Soldier,Sweeter,2011,211387,55.000000,0.486000,0.740000,10,1,0.488000,139.923000,"alternative,soft rock,one tree hill,gavin degraw",soft rock,en,7hi2NlQ5fpf7GiWV
7hyZakzTE6dcJQHD,3QEJRqWHC3XLZ4xOrn473S,Von Grey,Forever Bound,Panophobia,2016,231567,33.000000,0.593000,0.286000,2,1,0.157000,130.084000,"female vocalists,folk,atlanta",folk,en,7hyZakzTE6dcJQHD
7i08A33XKk11OZJK,69iDjb7CZvkYtjVxKEg3td,Pional,A New Dawn,Invisible / Amenaza,2013,220205,46.000000,0.840000,0.532000,10,0,0.525000,110.998000,"house,deep house,4 stars,2013,deep house,house,electronic","house,deep house,deep house,house,electronic",en,7i08A33XKk11OZJK
7iNaUhYiibuUqrUr,2MiX5yjl5t1W4HgM6zTbDC,The Decemberists,Once in My Life,I'll Be Your Girl,2018,309053,42.000000,0.476000,0.714000,10,1,0.114000,97.059000,"indie,folk,indie rock,alternative,progressive folk,indie,folk,indie rock","folk,indie rock,folk,indie rock",en,7iNaUhYiibuUqrUr
7imQDfgBMXRr9sNK,1CeD5zqGPN0wSfqCtmcVnf,Birdy,Winter,Birdy (Deluxe Version),2011,137653,42.000000,0.560000,0.467000,3,1,0.139000,129.663000,"folk,indie,female vocalists,sad,2016",folk,en,7imQDfgBMXRr9sNK
7jFuPGc7etG4W8hM,2LwodLGnuRGcqZA14BgeMZ,Alessia Cara,Nintendo Game,The Pains Of Growing,2018,161880,50.000000,0.472000,0.553000,2,1,0.328000,202.984000,"pop,soul,2018,rnb,canadian,female vocalists","pop,soul",en,7jFuPGc7etG4W8hM
7jJinuX0O32DyNej,11Nc0kvjmJHd6wNBn2DNTr,Jahkoy,Still In Love,Still In Love,2016,307170,35.000000,0.618000,0.475000,1,0,0.183000,100.125000,"pop,electro,canadian,rap,hip hop","pop,electro,rap,hip hop",en,7jJinuX0O32DyNej
7jZLFATUjjHpX277,5BrifGeuvvE4XyUPjtqFrL,Girls Aloud,Wild Horses,The Collection - Studio Albums / B Sides / Live,2013,202800,8.000000,0.672000,0.886000,10,0,0.591000,119.975000,pop,pop,en,7jZLFATUjjHpX277
7kE7mOIPI2kkHzTY,3Et4LKZLnXygPYfNdeB3D3,Andrew Belle,When the End Comes,Dive Deep,2017,354400,47.000000,0.541000,0.575000,9,1,0.428000,91.980000,"singer-songwriter,indie,acoustic,folk,pop","singer-songwriter,folk,pop",en,7kE7mOIPI2kkHzTY
7kNGpHjww9EEtVL3,54uec9muParNtOR0HdCZk9,Marika Hackman,Next Year,We Slept at Last,2015,157997,20.000000,0.559000,0.329000,6,0,0.196000,105.042000,"2015,indie,british,folk,singer-songwriter,pop","folk,singer-songwriter,pop",en,7kNGpHjww9EEtVL3
7kifm5oNDTY6BTnT,66aoMO408FA4pLR2xWVH3f,Tirzah,Make It Up,Make It Up,2015,230746,46.000000,0.913000,0.351000,1,1,0.303000,105.013000,"female vocalists,electronic,rnb,pop,uk,alternative rnb","electronic,pop",en,7kifm5oNDTY6BTnT
7lAuPrir57YCbmYP,1vwbnaNNBgNKbAu1qUda9N,Blank Banshee,WAVESTEP,Blank Banshee 0,2012,163003,38.000000,0.591000,0.914000,11,1,0.575000,96.493000,"seapunk,1,vaporwave,electronic superhighway,vaporwave,electronic,seapunk","vaporwave,vaporwave,electronic",en,7lAuPrir57YCbmYP
7lfX9MQTRcbIDKUP,3cOPHE0rv7550yTHIb344Z,The Shoes,Time to Dance,Crack My Bones,2012,196360,41.000000,0.604000,0.978000,9,1,0.763000,143.992000,"indie,dance,electronic,personal favourites",electronic,en,7lfX9MQTRcbIDKUP
7mFFNeiKG1yMeHJi,05M7LRp5Gx7oHxZwdceb2l,Tom Tom Club,Won't Give You Up,Downtown Rockers,2012,269227,39.000000,0.861000,0.524000,2,1,0.818000,95.987000,"alternative,rock,new wave,post-punk,new wave,80s,alternative","rock,new wave,post-punk,new wave",en,7mFFNeiKG1yMeHJi
7mZKkK0XN8V3hnFk,2OGNTfSz24V7R4QfJzg6pb,The Paper Kites,Don't Keep Driving,On the Corner Where You Live,2018,320827,38.000000,0.349000,0.499000,6,1,0.115000,113.476000,"folk,indie,australian,indie folk,indie rock,new wave","folk,indie folk,indie rock,new wave",en,7mZKkK0XN8V3hnFk
7mp38iPpZLwJTSxj,2YCc3AiPzRs20wLhmzLsuE,Emika,Close,Falling in Love With Sadness,2018,225850,23.000000,0.673000,0.773000,2,1,0.037000,124.978000,"dubstep,trip-hop,2018,electronic,experimental,dubstep,trip-hop,electronic","dubstep,electronic,experimental,dubstep,electronic",en,7mp38iPpZLwJTSxj
7n9HCSsDNhdMBBdY,7DwsxZASu9wW7YpxAN4twP,Braids,In Kind,Flourish // Perish,2013,469015,9.000000,0.621000,0.524000,9,1,0.199000,111.976000,"psychedelic,high vocals,best of 2013,electronic",electronic,en,7n9HCSsDNhdMBBdY
7nIG0miQCvp2BLPu,6zfQvlhan4NmN0n6smYR24,St. Lucia,Full Moon Rising,Hyperion,2018,302107,24.000000,0.139000,0.850000,3,1,0.078800,83.199000,"electronic,indie,2018,synthpop,dreamy,electronica","electronic,synthpop,electronica",en,7nIG0miQCvp2BLPu
7nvwgKHgajex6Wgf,0UjQAt7u0DvcU4dnbKtB9k,Slowdive,Don't Know Why,Slowdive,2017,276959,41.000000,0.267000,0.752000,9,1,0.360000,177.990000,"shoegaze,dream pop,2017,alternative rock","shoegaze,dream pop,alternative rock",en,7nvwgKHgajex6Wgf
7o1u37SNXHwS2cgw,2XVBMKnMHVo4nZPdFIU5bp,Boy Epic,Dirty Mind,Dirty Mind,2016,208661,45.000000,0.583000,0.413000,0,1,0.105000,120.004000,"pop,american,indie,dance,pop,american,dance","pop,pop",en,7o1u37SNXHwS2cgw
7oGhTwVS3eIofzuc,1guvKCS0df0eeq3pOsSXXG,City and Colour,Runaway,If I Should Go Before You,2015,254383,30.000000,0.369000,0.794000,4,1,0.395000,129.332000,"acoustic,2015,folk,indie,singer-songwriter,canadian","folk,singer-songwriter",en,7oGhTwVS3eIofzuc
7oNmLYNdu2GkQC3j,1pKeFVVUOPjFsOABub0OaV,Ariana Grande,Side to Side,Dangerous Woman,2016,226160,77.000000,0.650000,0.736000,6,0,0.612000,159.174000,"pop,reggae,2016","pop,reggae",en,7oNmLYNdu2GkQC3j
7p3xNAnaIcUWMDYW,19XYXNGFgeb6Y6bYvMg3eD,ONE OK ROCK,Fight The Night,35xxxv (Deluxe Edition),2015,256067,37.000000,0.310000,0.634000,0,0,0.171000,134.865000,"love at first listen,rock,alternative rock,epic","rock,alternative rock",en,7p3xNAnaIcUWMDYW
7peg74FZPvdYZ8Uu,5i4cie6F2AD20KiZ3XxUTq,Mumford & Sons,Snake Eyes,Wilder Mind,2015,248524,50.000000,0.371000,0.640000,9,0,0.202000,180.053000,"rock,alternative rock,folk rock,amazing,melancholy","rock,alternative rock,folk rock",en,7peg74FZPvdYZ8Uu
7pgRUUo0YN0FhUIR,7o2bCypxeuI49QqPJD2Bw2,The Nearly Deads,My Evil Ways,Revenge of the Nearly Deads,2017,197393,36.000000,0.550000,0.892000,2,1,0.614000,90.002000,"rock,female vocalists,pop rock,alternative,2017 releases,rock,female vocalists,pop rock","rock,pop rock,rock,pop rock",en,7pgRUUo0YN0FhUIR
7pk3nY9QRd12Nt93,4w4ARXEsmDGTxoyhLiKvMx,Issues,Home Soon,Headspace,2016,244560,42.000000,0.569000,0.970000,1,1,0.442000,125.955000,"post-hardcore,metal,electronic,experimental","post-hardcore,metal,electronic,experimental",en,7pk3nY9QRd12Nt93
7pmlbcQzzSvtBkvN,4zNpS9uEmf62u3yCw1jM9s,Capsule,Hero,WAVE RUNNER,2015,252373,25.000000,0.478000,0.987000,4,0,0.079400,128.014000,"electronic,dance,edm,capsule,yasssssssssssssssssssssssssssssss","electronic,edm",en,7pmlbcQzzSvtBkvN
7q6FLLhgsPF7oifG,0ZdDlOIXX0LAKddTRMAsfM,Conchita Wurst,Up for Air,Conchita,2015,228187,23.000000,0.567000,0.804000,1,1,0.402000,136.001000,"pop,amazing,austrian,awesome",pop,en,7q6FLLhgsPF7oifG
7qBZOq1gyfv8DiX2,4Aw68Z4Vm3tDtq5ZkOeUHA,The Maine,While Listening to Rock & Roll...,Pioneer,2011,286600,21.000000,0.302000,0.493000,10,1,0.079000,75.184000,"indie,rock,alternative rock,alternative,awesome,ballad","rock,alternative rock",en,7qBZOq1gyfv8DiX2
7qGqmYBVXkzmRQ9L,3SXIfsLKJuYIfOiMp2UIl7,Kakkmaddafakka,MOON MAN,Diplomacy,2019,214485,32.000000,0.559000,0.680000,0,1,0.461000,155.031000,"indie,norwegian,indie rock,alternative,rock","indie rock,rock",en,7qGqmYBVXkzmRQ9L
7qlNeQAsseiYErEK,2bgW2ikMqMa1syt0wjPMf3,Katharine McPhee,Appetite,Hysteria,2015,191704,14.000000,0.489000,0.535000,1,1,0.181000,179.974000,"yummy,pop,alternative",pop,en,7qlNeQAsseiYErEK
7qn9lj8mS3AXUZRq,7r8WrtzJCXR6yrc8sKRDIi,The Residents,Sinister Exaggerator,Duck Stab,2016,210813,12.000000,0.626000,0.475000,11,0,0.204000,113.778000,"experimental,avant-garde,psychedelic,70s","experimental,avant-garde",en,7qn9lj8mS3AXUZRq
7qwjKrSEoDw1562j,3CwY9duCa29ye9TDno8mXT,JoJo,High Heels.,Mad Love. (Deluxe),2016,201147,55.000000,0.455000,0.719000,8,1,0.637000,179.890000,"pop,soul,rnb,sexy","pop,soul",en,7qwjKrSEoDw1562j
7r9Z48GtaVVjt2jw,5WBnKCEsPwsvWHUZmLjS3s,Empire of the Sun,Alive,Ice On The Dune,2013,204591,58.000000,0.523000,0.879000,5,1,0.402000,119.943000,"poptron,electronic,synthpop,australian","electronic,synthpop",en,7r9Z48GtaVVjt2jw
7rJCuPetgb6lpK1C,5BCnoG4uUCyz58OOy1kFeQ,Kodaline,Worth It,Worth It,2018,241227,50.000000,0.442000,0.843000,11,0,0.493000,97.969000,"irish,2018 single,indie rock,irish,indie",indie rock,en,7rJCuPetgb6lpK1C
7rhn67Af6AzsaFbc,0qLt7pQhm8LDxFgI0YXdlY,Isaiah Rashad,Heavenly Father,Cilvia Demo,2014,260632,59.000000,0.608000,0.676000,1,1,0.570000,80.939000,"hip hop,cool,tennessee,incredible,2,hip-hop,rap,hip hop","hip hop,rap,hip hop",en,7rhn67Af6AzsaFbc
7rwViPFp0KBW3oZ2,52o4jxHlDtjn1GdwkpzgtG,Son Lux,Lanterns Lit,Lanterns,2013,176253,33.000000,0.442000,0.213000,6,0,0.035000,94.619000,"electronic,so good i want to throw things,beautiful,epic",electronic,en,7rwViPFp0KBW3oZ2
7sJNedJ3jjcv6ltZ,0gigDzykvM4fOmCmSqVpGo,Little Dragon,Push,Season High,2017,186253,25.000000,0.769000,0.696000,11,0,0.418000,118.986000,"trip-hop,electronic,chillout,female vocalists,indietronica,2017","electronic,indietronica",en,7sJNedJ3jjcv6ltZ
7sWCrr8IRMrClS9h,3FEYdjcl7DEsWCDDPHI78H,Kodaline,Brand New Day,In A Perfect World,2013,205280,36.000000,0.570000,0.890000,3,1,0.570000,121.015000,"indie,indie rock,irish,kodaline",indie rock,en,7sWCrr8IRMrClS9h
7ssDjFtazXTnIJ5z,56h7ZkruYebozy1xeUdlf6,The Beatles,Please Mr. Postman,"It Was 50 Years Ago Today - ATribute to The Beatles, Vol. 2",2017,206027,12.000000,0.614000,0.786000,8,1,0.961000,122.487000,"classic rock,60s,british,rock,oldies,cover","classic rock,rock",en,7ssDjFtazXTnIJ5z
7tB8c5vdSf6sfnVn,0ZR5YmVcNtP6ZSF4Lr0FY2,Seether,Save Today,Isolate And Medicate,2014,287760,47.000000,0.480000,0.786000,4,1,0.180000,167.975000,"rock,alternative rock","rock,alternative rock",en,7tB8c5vdSf6sfnVn
7tFSZMakO1k7L5ct,2uxnPcTJa2UExlj1LwYZp6,Carly Rae Jepsen,Sweetie,Kiss (Deluxe),2012,218267,36.000000,0.710000,0.725000,0,1,0.706000,125.994000,"pop,exceptional",pop,en,7tFSZMakO1k7L5ct
7tORdoD5KOlo0TuM,0tldb7vgRZMAZpMUrgObLU,JoJo,Honest,Mad Love. (Deluxe),2016,320440,35.000000,0.532000,0.621000,9,0,0.207000,119.872000,"pop,rnb,female vocalists,soul,jojo","pop,soul",en,7tORdoD5KOlo0TuM
7tXhrFGY03xyI3wr,76XiuZocJ1LzuLfzt2KEUg,Paloma Faith,'Til I'm Done,The Architect (Zeitgeist Edition),2018,224693,45.000000,0.687000,0.675000,9,0,0.571000,119.945000,"british,party,2018 single,soul,british,pop","soul,pop",en,7tXhrFGY03xyI3wr
7tjSUrPzynBsbLug,5NqBzQeTg6PgRTrvs1MQvP,Tsar B,Alibi,The Games I Played,2018,181973,23.000000,0.805000,0.595000,6,1,0.402000,95.040000,"electronic,indie,rnb,female vocalists",electronic,en,7tjSUrPzynBsbLug
7uH4Q8hQhkVpxiLm,6fu3Me41yZsexs61XKdatf,Icona Pop,Then We Kiss,THIS IS... ICONA POP,2013,138667,25.000000,0.484000,0.790000,5,1,0.638000,165.068000,"pop,swedish,electronic,dance,eletronic","pop,electronic",en,7uH4Q8hQhkVpxiLm
7uO4L4EdBUytjD68,1F87oMFGUHw4BwMBwpLBvc,Honeyblood,Walking At Midnight,Babes Never Die,2016,220720,9.000000,0.460000,0.712000,4,0,0.386000,122.381000,"lo-fi,female vocalists,2016,indie,indie pop,indie rock","lo-fi,indie pop,indie rock",en,7uO4L4EdBUytjD68
7uv8N33Pw7sNtlvS,2akjLHnHjDGsgqxuf48VYs,Metronomy,The Bay,The English Riviera,2011,290173,59.000000,0.803000,0.470000,6,0,0.887000,121.226000,"poptron,electronic",electronic,en,7uv8N33Pw7sNtlvS
7v1UlutClEneqBUO,4CM00vRilanLnW0FZNVUdQ,Neon Trees,Teenager In Love,Pop Psychology,2014,197680,39.000000,0.493000,0.836000,0,1,0.794000,174.949000,"2014,pop,indie,alternative,indie rock,alternative rock","pop,indie rock,alternative rock",en,7v1UlutClEneqBUO
7vjgBt4QzlOJvTwJ,1ysjc3rxHEEUGBLhrF8IMn,Little Dragon,Shuffle A Dream,Ritual Union,2011,178218,40.000000,0.776000,0.892000,2,0,0.819000,128.031000,"gossip girl,swedish,electronic,indietronica,femalevocalistsgdchill","electronic,indietronica",en,7vjgBt4QzlOJvTwJ
7vkzE1Tc4rhc5iY1,2a3B6JI0mY3QA5V9m8VzbY,Widowspeak,Wicked Game,Gun Shy,2011,251889,44.000000,0.570000,0.438000,9,1,0.531000,106.444000,"cover,dream pop,female vocalists,music for warm summer nights,dream pop,shoegaze,indie","dream pop,dream pop,shoegaze",en,7vkzE1Tc4rhc5iY1
7vrbIKV7P8slL3xq,4fhjeac9o2XbvMo18ImqY4,Icona Pop,In the Stars,THIS IS... ICONA POP,2013,197373,30.000000,0.594000,0.846000,1,0,0.764000,105.028000,"pop,electronic,electropop,synthpop","pop,electronic,electropop,synthpop",en,7vrbIKV7P8slL3xq
7vyXrRAzdQ8RPDU6,5caeFTU7MOD4c4VKEJrQHd,Grrrl Gang,Bathroom,Stop This Madness,2017,152001,39.000000,0.530000,0.677000,2,1,0.501000,115.041000,"indie pop,indonesia,indie pop,indonesia,indie","indie pop,indie pop",en,7vyXrRAzdQ8RPDU6
7w3qlGigNraRYIz4,76u3GyVNpci1akni11Cfw9,Hollywood Undead,Hear Me Now,American Tragedy (Deluxe Edition),2011,214267,53.000000,0.457000,0.838000,7,1,0.359000,85.989000,"rapcore,alternative rock,alternative",alternative rock,en,7w3qlGigNraRYIz4
7wD8pMfshF5CQHy1,6kJgIuXFjw9I9mrwPRefVi,Tonight Alive,Human Interaction,Limitless,2016,216480,22.000000,0.353000,0.821000,0,1,0.248000,111.307000,"limitless,rock,tonight alive",rock,en,7wD8pMfshF5CQHy1
7wKe9C81Y4D6wSV1,2ZeM5aRbo7eMZ6SSnryf8R,Tomberlin,You Are Here,At Weddings,2018,224957,24.000000,0.327000,0.222000,10,1,0.289000,110.941000,"indie folk,2018,indie,folk,singer-songwriter","indie folk,folk,singer-songwriter",en,7wKe9C81Y4D6wSV1
