rank,track_id,lead_genre,matched_genres,matched_tags,final_score,tempo_similarity,tempo_contribution,loudness_similarity,loudness_contribution,key_similarity,key_contribution,mode_similarity,mode_contribution,lead_genre_similarity,lead_genre_contribution,genre_overlap_similarity,genre_overlap_contribution,tag_overlap_similarity,tag_overlap_contribution
479,TRAWIOY128F147E3B8,pop,pop,pop,0.279951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.152724,0.047206,0.14118,0.046204
480,TRAXPVO128F427C41E,pop,pop,pop,0.279951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.152724,0.047206,0.14118,0.046204
481,TRBBLCU128F423C5DA,pop,pop,pop,0.279951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.152724,0.047206,0.14118,0.046204
482,TRBBOPV12903CFB50F,pop,pop,pop,0.279951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.152724,0.047206,0.14118,0.046204
483,TRBCBXZ128F14628C3,pop,pop,pop,0.279951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.152724,0.047206,0.14118,0.046204
484,TRBDMWS128F423A021,pop,pop,pop,0.279951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.152724,0.047206,0.14118,0.046204
485,TRBDOFA128F427C09D,pop,pop,pop,0.279951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.152724,0.047206,0.14118,0.046204
486,TRBDSGK128F92F2C59,pop,pop,pop,0.279951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.152724,0.047206,0.14118,0.046204
487,TRBDUXD128F148328A,pop,pop,pop,0.279951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.152724,0.047206,0.14118,0.046204
488,TRBEVND128F93429DD,pop,pop,pop,0.279951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.152724,0.047206,0.14118,0.046204
489,TRBFMFO128F421BFD4,pop,pop,pop,0.279951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.152724,0.047206,0.14118,0.046204
490,TRBGASN128F427BF8F,pop,pop,pop,0.279951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512987,0.186541,0.152724,0.047206,0.14118,0.046204
491,TRAQJMP128F92E3821,cover,rock|progressive rock|pop,rock|progressive rock|pop,0.275917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451121,0.139437,0.417022,0.13648
492,TRARTEH128F423DBC1,alternative,rock|pop|progressive rock,rock|pop|progressive rock,0.275917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451121,0.139437,0.417022,0.13648
493,TRBFKVH128F4262579,alternative,rock|pop|progressive rock,rock|pop|progressive rock,0.275917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451121,0.139437,0.417022,0.13648
494,TRAABVM128F92CA9DC,hard rock,hard rock|rock|classic rock,hard rock|rock|classic rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
495,TRAADVH128EF34DE7A,punk,rock|classic rock|hard rock,rock|classic rock|hard rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
496,TRAAPIV128F1493132,blues,classic rock|hard rock|rock,classic rock|hard rock|rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
497,TRADKAX128E0786B92,indie,rock|hard rock|classic rock,rock|hard rock|classic rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
498,TRADPIA128E078EE1B,grunge,rock|hard rock|classic rock,rock|hard rock|classic rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
499,TRAEATL128F42690A7,hard rock,hard rock|classic rock|rock,hard rock|classic rock|rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
500,TRAENUU128F424F50C,hard rock,hard rock|rock|classic rock,hard rock|rock|classic rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
501,TRAETTV12903CBBD09,blues,classic rock|rock|hard rock,classic rock|rock|hard rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
502,TRAFMIA128F92E2B2B,hard rock,hard rock|classic rock|rock,hard rock|classic rock|rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
503,TRAHBXB128F42797AE,grunge,rock|hard rock|classic rock,rock|hard rock|classic rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
504,TRAHXHO128F933934B,blues rock,classic rock|rock|hard rock,classic rock|rock|hard rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
505,TRAKZHN128F426C3D2,hard rock,hard rock|classic rock|rock,hard rock|classic rock|rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
506,TRALKHT128F148833B,blues,rock|classic rock|hard rock,rock|classic rock|hard rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
507,TRAMKUA128F92ED3E1,southern rock,rock|hard rock|classic rock,rock|hard rock|classic rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
508,TRAQUJP128F146082C,hard rock,hard rock|classic rock|rock,hard rock|classic rock|rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
509,TRARQSD128F427E2AA,grunge,rock|classic rock|hard rock,rock|classic rock|hard rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
510,TRAWVNL128F9327983,70s,classic rock|hard rock|rock,classic rock|hard rock|rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
511,TRAXRSK128F42B44D2,punk rock,rock|classic rock|hard rock,rock|classic rock|hard rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
512,TRAYZWQ128F42752A8,hard rock,hard rock|rock|classic rock,hard rock|rock|classic rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
513,TRAZLVR128E078F044,hard rock,hard rock|classic rock|rock,hard rock|classic rock|rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
514,TRBCZKX12903C9E64C,proto-punk,rock|classic rock|hard rock,rock|classic rock|hard rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
515,TRBFBQO12903CE7ACD,punk,rock|classic rock|hard rock,rock|classic rock|hard rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
516,TRBFHWD128F148D15D,hard rock,hard rock|rock|classic rock,hard rock|rock|classic rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
517,TRBFJNF128F1462488,female fronted metal,classic rock|hard rock|rock,classic rock|hard rock|rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
518,TRBFNEE128F425C676,punk,rock|classic rock|hard rock,rock|classic rock|hard rock,0.274528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44885,0.138735,0.414923,0.135793
519,TRABIPA128F1458F79,new wave,new wave|classic rock|rock,new wave|classic rock|rock,0.274239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.448376,0.138589,0.414485,0.13565
520,TRAYPFH128E07937C3,grunge,rock|hard rock|progressive rock|80s,rock|hard rock|progressive rock|80s,0.273081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.446482,0.138004,0.412735,0.135077
521,TRAAVAH128F4284D7C,hip-hop,80s|pop|rock,80s|pop|rock,0.270074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441567,0.136484,0.408191,0.13359
522,TRALNJR128F145AC96,hip-hop,80s|rock|pop,80s|rock|pop,0.270074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441567,0.136484,0.408191,0.13359
523,TRAOBBJ128F429D31D,falco,pop|rock|80s,pop|rock|80s,0.270074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441567,0.136484,0.408191,0.13359
524,TRAZBRT128F9305CE3,90s,pop|rock|80s,pop|rock|80s,0.270074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441567,0.136484,0.408191,0.13359
525,TRBBYDT128F14805B4,80s,80s|pop|rock,80s|pop|rock,0.270074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441567,0.136484,0.408191,0.13359
526,TRBCWPC128F42438DF,love songs,80s|rock|pop,80s|rock|pop,0.270074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441567,0.136484,0.408191,0.13359
527,TRAPLSD128E0781A94,instrumental,classical|80s|rock,classical|80s|rock,0.264596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.432611,0.133716,0.399911,0.13088
528,TRAAKDF128F92FA302,rock,rock|hard rock,rock|hard rock,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.241942,0.074782,0.223655,0.073196
529,TRACAXP128F14A2127,rock,rock|hard rock,rock|hard rock,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.241942,0.074782,0.223655,0.073196
530,TRACKAK128F1458461,rock,rock|hard rock,rock|hard rock,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.241942,0.074782,0.223655,0.073196
531,TRAEHBW12903CE1045,rock,rock|hard rock,rock|hard rock,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.241942,0.074782,0.223655,0.073196
532,TRAFEZF128F426C497,rock,rock|hard rock,rock|hard rock,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.241942,0.074782,0.223655,0.073196
533,TRAFZHK128F145E86B,rock,rock|hard rock,rock|hard rock,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.241942,0.074782,0.223655,0.073196
534,TRAGNBQ128F149CB93,rock,rock|hard rock,rock|hard rock,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.241942,0.074782,0.223655,0.073196
535,TRAIQNF128F428386A,rock,rock|hard rock,rock|hard rock,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.241942,0.074782,0.223655,0.073196
536,TRAKPHP128F42807B0,rock,rock|hard rock,rock|hard rock,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.241942,0.074782,0.223655,0.073196
537,TRAKPJC128F4258613,rock,rock|hard rock,rock|hard rock,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.241942,0.074782,0.223655,0.073196
538,TRAKQXJ128F147A028,rock,rock|hard rock,rock|hard rock,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.241942,0.074782,0.223655,0.073196
539,TRAPASL128F422BC00,rock,rock|hard rock,rock|hard rock,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.241942,0.074782,0.223655,0.073196
540,TRAPOYU128F42644C3,rock,rock|hard rock,rock|hard rock,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.241942,0.074782,0.223655,0.073196
541,TRASGKM128F42644C5,rock,rock|hard rock,rock|hard rock,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.241942,0.074782,0.223655,0.073196
542,TRASZUN128F148B165,rock,rock|hard rock,rock|hard rock,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.241942,0.074782,0.223655,0.073196
543,TRBACGF128F92C5774,rock,rock|hard rock,rock|hard rock,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.241942,0.074782,0.223655,0.073196
544,TRBFICL12903C9CE02,rock,rock|hard rock,rock|hard rock,0.262576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.241942,0.074782,0.223655,0.073196
545,TRABLLK128F428FFAF,70s,rock|classic rock,rock|classic rock|singer-songwriter,0.256163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.406587,0.133065
546,TRABNET128F14560AC,blues,rock|classic rock,singer-songwriter|rock|classic rock,0.256163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.406587,0.133065
547,TRACRBQ128F4263964,blues,rock|classic rock,singer-songwriter|rock|classic rock,0.256163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.406587,0.133065
548,TRAGHJX128F426F76F,folk,classic rock|rock,singer-songwriter|classic rock|rock,0.256163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.406587,0.133065
549,TRAIVMM12903CFAD62,reggae,classic rock|rock,classic rock|rock|singer-songwriter,0.256163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.406587,0.133065
550,TRASAQI128F426EEA3,folk,rock|classic rock,rock|singer-songwriter|classic rock,0.256163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.406587,0.133065
551,TRAUTCA128F429B624,singer-songwriter,classic rock|rock,singer-songwriter|classic rock|rock,0.256163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.406587,0.133065
552,TRABEMC128F148EF2D,britpop,rock|pop|hard rock,rock|pop|hard rock|singer-songwriter,0.253966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394666,0.121988,0.403267,0.131978
553,TRACBLO128E0784286,funny,rock|hard rock|pop,rock|hard rock|pop|singer-songwriter,0.253966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394666,0.121988,0.403267,0.131978
554,TRAFSGL128F42ADA3E,rock,rock,rock|singer-songwriter,0.244211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.19135,0.059145,0.215319,0.070468
555,TRAHSAW128F4253EFC,rock,rock,rock|singer-songwriter,0.244211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.19135,0.059145,0.215319,0.070468
556,TRANYAM12903CD9CFC,rock,rock,rock|singer-songwriter,0.244211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.19135,0.059145,0.215319,0.070468
557,TRAUODU128F9307467,rock,rock,rock|singer-songwriter,0.244211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.19135,0.059145,0.215319,0.070468
558,TRAVBCR128F933AE8E,rock,rock,rock|singer-songwriter,0.244211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.19135,0.059145,0.215319,0.070468
559,TRAZRBR128E0782989,rock,rock,rock|singer-songwriter,0.244211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.19135,0.059145,0.215319,0.070468
560,TRBEEMB128F9320082,rock,rock,rock|singer-songwriter,0.244211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.19135,0.059145,0.215319,0.070468
561,TRBHZAA128F4271AE9,rock,rock,rock|singer-songwriter,0.244211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.19135,0.059145,0.215319,0.070468
562,TRAAFSM128F425A2C5,5-star,classic rock|rock,classic rock|rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
563,TRAAPSQ12903CAE86A,punk,classic rock|rock,classic rock|rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
564,TRACVSS128E07846A7,indie,rock|classic rock,rock|classic rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
565,TRACWBS128F932C993,cover,classic rock|rock,classic rock|rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
566,TRAECKI128F149EA48,my angel,classic rock|rock,classic rock|rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
567,TRAELUY128F93147BA,blues,rock|classic rock,rock|classic rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
568,TRAFTMA128F933A3D7,ska,rock|classic rock,rock|classic rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
569,TRAHSYA128F428143A,blues,rock|classic rock,rock|classic rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
570,TRAHYLE128F1494718,psychedelic rock,classic rock|rock,classic rock|rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
571,TRAIIEV128F934712A,blues rock,rock|classic rock,rock|classic rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
572,TRAIWBW128F92F3DE0,krautrock,classic rock|rock,classic rock|rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
573,TRALYPO128F429C4AF,blues,classic rock|rock,classic rock|rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
574,TRAMGAZ128F148D4C3,blues,rock|classic rock,rock|classic rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
575,TRAMGPM128F9311196,indie rock,rock|classic rock,rock|classic rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
576,TRAPCDS128F147E530,60s,classic rock|rock,classic rock|rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
577,TRAQUFS12903CF9F32,backstreets,classic rock|rock,classic rock|rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
578,TRASAGX128F4262E28,blues,rock|classic rock,rock|classic rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
579,TRASZQZ128F424B2FE,latin,rock|classic rock,rock|classic rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
580,TRATDTH128F4263AAD,blues,rock|classic rock,rock|classic rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
581,TRAUVUF128F148D1AA,horror punk,rock|classic rock,rock|classic rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
582,TRAUYOD128F42647FE,blues,rock|classic rock,rock|classic rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
583,TRAXPEN128F933F4DC,blues,rock|classic rock,rock|classic rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
584,TRBAHSQ128F1492A8F,mod,classic rock|rock,classic rock|rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
585,TRBAMES128F14947D4,blues,classic rock|rock,classic rock|rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
586,TRBASHV128F92E5A7A,blues,classic rock|rock,classic rock|rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
587,TRBBTUD128F42A10A3,blackened death metal,classic rock|rock,classic rock|rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
588,TRBBVBM128F4276D82,indie,rock|classic rock,rock|classic rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
589,TRBEBFU128F14971BD,the doors,classic rock|rock,classic rock|rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
590,TRBEOUP12903CF652E,blues rock,rock|classic rock,rock|classic rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
591,TRBETVK128F4288B49,blues,classic rock|rock,classic rock|rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
592,TRBFNLX128F4249752,blues,rock|classic rock,rock|classic rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
593,TRBHHGM12903CFD7C3,garage,rock|classic rock,rock|classic rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
594,TRBIEIZ128F148D778,hip-hop,classic rock|rock,classic rock|rock,0.243585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.398258,0.123098,0.368155,0.120487
595,TRABUCZ128F424163A,punk rock,rock|hard rock|pop,rock|hard rock|pop,0.241389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394666,0.121988,0.364835,0.119401
596,TRASYVP12903D09590,grunge,rock|hard rock|pop,rock|hard rock|pop,0.241389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394666,0.121988,0.364835,0.119401
597,TRAULOO12903CF47B6,gothic metal,hard rock|pop|rock,hard rock|pop|rock,0.241389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394666,0.121988,0.364835,0.119401
598,TRBGCAK128F425F3CC,electronic,rock|hard rock|pop,rock|hard rock|pop,0.241389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394666,0.121988,0.364835,0.119401
599,TRAARHS128F931689D,indie,rock|pop|new wave,rock|pop|new wave,0.241098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394192,0.121841,0.364397,0.119257
600,TRAIVNL128F422CFE2,punk,pop|rock|new wave,pop|rock|new wave,0.241098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394192,0.121841,0.364397,0.119257
601,TRAJNWY128E078907F,electronic,pop|new wave|rock,pop|new wave|rock,0.241098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394192,0.121841,0.364397,0.119257
602,TRAJPIQ128F14819A8,dance-punk,rock|new wave|pop,rock|new wave|pop,0.241098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394192,0.121841,0.364397,0.119257
603,TRAQGNV128C7196894,punk rock,rock|pop|new wave,rock|pop|new wave,0.241098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394192,0.121841,0.364397,0.119257
604,TRAQHLV12903CB6474,die wahren perlen deutschsprachiger popmusik,pop|new wave|rock,pop|new wave|rock,0.241098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394192,0.121841,0.364397,0.119257
605,TRAVVBW128F42819B2,indie,pop|rock|new wave,pop|rock|new wave,0.241098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394192,0.121841,0.364397,0.119257
606,TRBHDTL128F1468F7D,punk,rock|pop|new wave,rock|pop|new wave,0.241098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394192,0.121841,0.364397,0.119257
607,TRBIFGK128F92F23A2,indie rock,rock|pop|new wave,rock|pop|new wave,0.241098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394192,0.121841,0.364397,0.119257
608,TRASNRV128F931AE2E,industrial,rock|80s|hard rock|new wave,rock|80s|hard rock|new wave,0.238262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.389554,0.120408,0.360109,0.117854
609,TRAJYRB128F1491A59,blues,hard rock|rock|classical,hard rock|rock|classical,0.23591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38571,0.119219,0.356555,0.116691
610,TRAATMY128F149562F,rock,rock,rock,0.231633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.19135,0.059145,0.176887,0.05789
611,TRACALZ12903CDCFBB,rock,rock,rock,0.231633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.315145,0.114598,0.19135,0.059145,0.176887,0.05789
